47490 69953
S5053 H26038
C38953 H3581
C27289 C3302
H35724 C25347
S42921 H7629
S35394 H26705
D41643 C40821
C25559 S25869
D22424 S14134
S30754 S42480
D7039 C44135
S27769 S28631
C26030 S8682
C36998 S30955
S18318 S35099
C21849 D20947
D5511 H45975
D23630 S13391
H40128 D6402
S14477 S36624
H30774 S45628
H8490 H45185
H2847 C25701
D43702 S18460
H19118 C38047
H33791 D14498
H20017 D27822
S26662 D19511
H10280 C5974
S5030 C32794
C44339 C13600
D23918 D24484
C14167 D33040
H3395 S13836
C8428 D36220
H20195 C27779
H44913 S6507
C4616 H4691
C37606 D3877
S10532 D22901
S25904 H7314
C27147 C23195
S29338 C17864
H3249 S45433
C28602 C18125
D30610 H15250
C5144 H29473
S2034 C43451
C39460 D13557
H31067 S47322
S39579 D40728
H42492 C25875
C2162 C2683
H524 C17028
C38189 D40733
S35987 C15828
D29062 D36125
C12887 C33231
S29626 S34120
D4645 S16841
S34225 H3807
H34628 C6758
C1342 H16840
C32063 S20275
H39061 S18092
C37534 H14929
D7664 H32536
D42552 C46187
C42552 S24386
H18303 S45636
C3461 S7611
C4765 S25918
S21734 C36293
S3016 H43789
H26945 H7108
H41449 D12390
S31581 D148
H8962 D10748
H36173 H20502
S22918 D35608
S40418 S31887
D46092 C33710
D14200 C37945
D18884 D12360
H46052 D1139
C16984 D17823
D10616 D20305
C13652 H37614
S42919 S33901
H15305 H28913
C10033 H31485
D12476 C30367
H36284 D14551
D13845 C28222
S4580 S18932
H27987 D43593
C39432 H47265
D19327 S34807
D10617 D18306
D310 D21746
S47214 H46786
D4365 H7715
D15593 H39672
D47465 S21108
D16619 D31458
S38408 D2141
D12717 S44508
H43290 D11149
S21397 H19583
C34420 S37752
C14896 S6610
D3005 C38895
H13539 C25138
C7102 D37146
H38334 H17418
H10699 H34343
C7605 D22110
C35024 D19613
D32268 S11376
S34546 C16854
D41768 C14471
D42315 C19773
D5019 S22683
H4434 C19823
S34700 D13926
H31488 H22786
H23383 C40957
D23454 D31914
H3104 S45966
C27484 H24963
D27567 C46
S13146 H32288
D24208 D27921
S10934 D34729
S17930 D26963
S38623 S6471
S41156 D39071
C47295 H42022
D40044 C33562
S41523 C68
S36433 D30255
H5590 D23310
D4211 D27208
D31912 H5478
C39452 H38463
S24789 C14404
H34285 H33074
H67 D9287
D6665 H2947
H14017 D18898
D31248 D8091
S40032 C11583
C35316 H9155
D6248 D28791
C32550 H45359
S47370 H26065
S5355 D16372
C14695 S13583
S10983 D44544
C8762 H11077
C22799 H12223
H37252 C34355
C47430 C44737
C37653 C46931
H42690 C13583
S26075 C18597
D42149 S9186
C18504 C39556
H32064 D40592
D27606 D20241
S10926 D40643
S39928 H892
H32750 S10200
H17293 C39105
H24013 C23815
D45036 D21151
H32961 H40433
C34151 D26016
H38733 C35100
C26195 S38367
D1215 C37926
C4166 H946
C9127 H25578
C14998 H6655
D11754 C5135
C8916 S16008
S42596 S18594
C17992 D3239
C16920 C18335
C23147 C28472
S20836 S15838
D27277 D7686
S43810 S13076
D23900 C7869
D10887 C25240
H46166 S14955
D2806 C43653
C37498 H38979
H35366 S10821
H6575 C5563
D33293 D38447
C45419 C22005
D21737 C25024
D6240 D43720
D45599 H2700
H39503 D40131
D40608 D27509
S20167 H25932
D20055 S6312
S36251 D5157
D39005 C31471
C44360 D45063
D5702 D11738
D36719 C9090
D4129 C28324
H34543 D41623
S41980 S25844
D22995 S15218
S2497 H6560
D30136 C29009
C40649 C46013
D30684 H35645
C33314 H40391
S12527 C35012
H6772 C2455
C28142 H4781
H2187 C25918
C39581 C34335
S19418 D17525
H28211 S28568
H8358 D32029
H23218 H35678
H38765 D9602
S9538 S35144
H15970 C4512
D2954 D25079
H37736 D27693
D10614 H36038
C27304 H40461
S28895 H31155
S41148 C44383
H16982 H31165
D46946 H1937
D10701 C45750
H33486 D2955
D11413 D40970
S46015 D23395
H4249 H23576
S4293 C38225
D13708 C7895
C3792 D17909
D752 S22224
C30357 S38058
C14259 D9174
C9534 C18656
S28517 S4820
D4304 S35189
C47344 D25784
D46876 H47209
C10513 C27976
D6935 H24334
C7901 H33602
D37670 S16075
C28791 S41483
C21009 H21486
S22395 H12788
S27808 H45645
C41085 D43363
D14154 S10055
C25486 H36067
C38012 C17051
C23291 D23051
H24039 H32608
S23814 S15987
S32378 S40794
C40853 D1376
C37837 H27403
S27220 D38309
C16704 H31855
D20547 C32823
D34114 H18585
D11880 S42281
C40110 D25565
S15948 H40895
C8218 C7610
C18916 D35692
H4816 H14709
D39927 S5633
C27804 S31224
H20421 S26600
H37586 H44011
H5138 C16950
C6752 D47489
C31625 S21273
C30862 D10361
H24112 C39157
S26536 C21962
H37676 C3791
D37141 H2939
S35128 D24788
S32737 S1963
D40032 D43437
H46073 H17294
H26511 D38679
S45319 D20879
S32964 D19066
D13129 S31793
H1692 C6638
D8889 D34051
C740 S39517
C33121 C26084
D45473 C100
S43793 C23250
D1144 H41406
D3206 S14556
C19130 C32156
S29414 D22037
S12567 D16190
S45877 C26736
D39766 C26241
D36817 C32541
C23466 D18251
S32568 D23692
D31632 H10270
S3681 D3696
D11377 D44178
C2841 S45882
D28539 C30176
C35896 D29910
D5092 S28918
H30256 S33450
D30897 S28055
S15449 D25194
C35018 S41000
S21108 C38938
S34978 H11426
C3745 D40289
S43632 S39943
C15951 D3866
H33515 C2220
S35620 D21535
S42876 S33524
S25283 C13532
C11470 C24996
H45402 S14016
H35983 H43627
S9168 H33137
D25456 S30818
H19982 H45707
C3052 S15554
S36632 H12112
S45101 H37736
D30325 D1884
H26441 H5695
C11087 S7999
S19620 D23946
H10138 H10526
C6148 D10530
D4346 C2905
C43911 D17766
S29091 H30107
S39532 D8692
D18230 C39749
S47282 C39689
D34075 S27401
S31925 H20634
C7530 H46864
C18999 C37422
D32897 H24365
D5595 S11740
S44284 H5383
S23909 S22468
C22075 D1346
S15102 S1924
H46176 H34109
S3423 C38966
C28110 S19938
S6321 C22338
H18594 S545
H8779 S7728
D44648 H449
C36015 D46866
H40080 S12721
S15198 H41457
S12305 C43460
S42513 D15954
D43796 D3192
S27755 S11824
S38279 D30136
C45207 S1616
D22013 C30018
D26130 H47327
C40754 C11465
H7281 S40053
H36840 D7358
C3919 H46170
C39653 S20701
D21849 S3731
C39489 H30575
S17289 H3003
S32136 D42494
H1023 H7675
D40542 C40505
C22090 C29075
H43428 C23761
S10572 H552
C6558 H44126
S14594 C36385
S29321 D24287
D36927 D581
C34192 D3080
C38144 C18069
D11999 H7157
C41223 D31301
H1913 D43619
S20499 D39450
C39849 C1193
H14120 S28159
H37539 H23382
C44849 D1826
H38053 S35733
C2462 C44170
C31039 C22949
D28420 H42027
S10030 C14915
C30575 S46231
D491 D35940
D27085 C39401
C22115 S1483
D30460 D44222
S21026 H21810
H18403 H31610
C21981 S13513
S30356 D38691
S4808 H32157
S3582 H26898
S42250 S33895
S17651 C3798
H21164 S30861
D42286 C39304
D31058 D7497
S7638 S15551
D46177 H35582
S13724 S15113
H37191 H35105
S14431 H7677
S24636 S5377
S16909 H43862
D16538 S13593
C2269 H19882
H28004 D30349
D24302 H29369
H34505 H45655
C5622 S37454
H25946 C42902
S30859 S21170
H42129 H35201
S39132 S8923
C46332 C29615
H15030 D36374
H32739 C24480
H22654 C26271
S23669 H23130
H31271 H33713
H44646 S43455
H36609 C19075
S37811 D38475
S17312 C16008
D8607 H38823
D36256 S39769
S31601 D25031
H28547 H10664
S14894 D2976
H25638 C16365
C28619 H41221
H25292 S33669
S35323 H47412
H27320 D10161
D7215 H9371
H14106 H3556
H8027 H1201
C36519 C23805
S24260 C20784
S17116 H7108
S11080 H19165
H6904 S36423
C11994 C44858
H30336 H6244
D8275 D630
H23457 C31058
C6388 H36945
C39923 S14168
H37162 C21351
S37550 H20132
D39936 C36321
D11701 H36327
H31598 C21520
C3113 H39030
H14608 C39720
D39261 D39292
H1225 D46933
H43385 C37667
H2752 D28278
C40531 H38277
D25718 D31716
C8298 S1719
H39243 S19553
D14916 H25249
S35993 S22194
C13204 H28954
S36391 H30557
H25608 H14705
C13376 C26974
C34127 S29714
D5505 D25859
H31722 C30727
D39351 C7472
C46367 D43990
C36849 H27235
D42337 C35937
H36315 H2354
D14746 D22900
H32734 D23749
S8326 H39255
S28589 D28907
H30388 C31535
S39352 D23356
C14757 H16243
D1395 S33224
H33170 H4308
H2554 D1357
D23534 C20661
C881 D23705
D3510 C12812
S18048 H17695
S25564 D25331
H36360 S32994
S38498 S37739
C15913 H8605
C40869 D15385
D23172 C22592
S10144 D16853
D820 C41351
C21938 H26096
S40025 D399
S13031 H29030
D16650 C10753
S41018 S8002
S13356 C220
S21559 C23570
H1367 H11782
C8140 C33239
H37225 S26450
S36960 S37499
H45009 D42940
C46651 C32162
H182 S36025
D46248 C34015
S45694 H26796
S25019 C44085
D18810 S34666
D9677 C39084
H37759 D38533
C26000 D30550
D37672 D4758
C28068 D43586
C26905 D24646
S5665 C44296
D2065 C41344
D12821 C36245
S13478 H33015
H10512 H355
C26762 S30011
H22348 H38956
H36553 D24621
H24327 C20492
D34290 C34328
C9500 C21979
C1685 D41721
H438 H5596
C28696 H15268
C34885 H24375
H33247 H10413
H35846 D44214
H32657 C47353
D36245 D39550
D29004 H47293
H8940 C4976
C34558 H2401
H19057 H44616
S13479 S43173
C28087 D18815
H19898 D24701
D14492 S32227
D3888 S47467
C40493 H38396
D47272 S14464
D46019 C20383
H3579 D2738
H46281 H23018
S20922 S29187
S23741 D12138
S2755 C36569
C9749 S18432
C5573 D29008
S5674 S1887
D42583 S39325
D46890 C33677
S1677 C32355
C43234 D30141
C47359 C30025
D40030 C26457
C19970 S11908
D24227 S14864
C44120 C14834
H1491 D44759
C771 H17410
S8171 C22197
H34599 D7512
H27547 H33980
C7424 D11542
H5597 S15952
H24706 C18146
D38894 H37973
S15403 H952
D43198 D69
C16470 D15006
D199 D23829
C47231 S8306
S11685 S900
C7961 S18523
D41002 H1002
H39979 H2037
H19738 S19927
S26946 D47151
D8938 H2932
D41628 S5484
C15635 D4652
S11832 H34514
S33394 D5887
S24774 H47099
C34314 C13315
S289 D19
H10494 H26458
H19634 H18437
H17512 S40835
C32967 C21712
S26251 H39171
S36074 D7855
H25392 S32158
C885 D11629
C30044 D3444
D33954 D17645
D42625 H47039
H46342 D43855
D28426 S34374
D36891 C29070
C2007 S23662
C61 D9068
C4881 H25705
H5699 H37525
S3219 S32878
H17923 D21901
S22222 D4486
H32051 H13102
H34292 C31228
H35004 C7691
D42655 C45057
S143 S27782
H15868 H41468
D31046 D2480
C41842 C19170
S26950 S39110
D18732 C35249
H37551 D699
C36886 C36419
S23174 D17706
S23214 S10683
H3816 H13713
C26410 S24406
S3622 C45082
H33240 D46957
S17142 S30911
D23904 S46372
S47224 H4961
S10786 H10161
C13651 D5464
H782 H17174
S29055 C27200
C31671 S26004
D39775 D39896
H41836 S31181
C32992 S18399
C38287 S13260
S1202 C40135
C3454 C39791
D16537 C35806
D5302 S14703
C4572 S42873
D30551 D30060
H21695 C47064
S44351 D24090
H23255 H10667
D16821 H27877
C12260 S32893
C10522 S4291
H47404 H35754
D37582 D39354
S19504 S35288
D36186 D46505
S28388 H35768
H7684 H6580
H35468 D37627
D35349 S41043
C45337 H42635
C22205 C46874
H33575 S44460
D20668 S11269
S36020 D15266
H29532 H21290
S11638 C42613
S14623 C41561
C40169 D8112
D32278 H5217
S11745 C8042
C21997 C35266
H18010 D19050
H46185 H39230
C44131 S11244
C11087 S32785
S18617 S32727
H4129 H11902
S37558 C6328
S23608 D26774
H11111 S33508
C27681 H13098
H40630 S33069
C28242 H29236
S12651 H44223
S6913 H16406
H42799 C15456
S32685 D15012
D43181 D1775
H6753 D39366
H8026 S11230
C39866 H10302
H9618 S14635
S8738 S38512
D14771 D18012
H45710 S44650
H13431 H25561
S10798 C36053
S30078 H25306
C44031 S24464
D36650 S36596
S12062 S15122
S29684 D29900
C37169 D30426
S33082 C23779
H45246 D45638
D12919 S23047
H38128 H11416
H12732 D2015
C21166 H21804
C41993 H45918
C3430 H34606
C44284 S42668
C15553 S28664
H46429 H21382
S2925 H33907
C34715 S41415
C20505 H3389
H26489 S7580
H29614 S47391
S22645 S26447
H9943 C41256
C38944 D36422
D19228 D25965
H5261 S39569
H18184 D4124
H847 C36840
C47148 S30495
C27686 C22513
S976 C250
D6146 C43145
S40089 H16893
C37219 S3054
S32066 S31048
H4622 S43127
D25456 S41587
H43676 H34418
H21530 D27669
C28087 D43916
D45685 D39718
S36165 C3803
S32327 S38913
C45292 C23519
S27504 D30800
D27981 D46209
D24664 C43632
D5774 S15062
D30436 C34331
S25125 C6119
C2055 S24643
S8537 D3945
C40161 C24376
C13216 D25110
D28973 H40353
S39036 S39995
H29618 C16430
D459 C38923
S4937 C29244
H10308 S20449
H12673 C21008
H43510 S23710
H12690 S44012
S20809 D31111
S44585 D40341
S43434 C14089
H11101 H39456
H4566 D45899
D43731 H27452
D35918 C25797
H14052 C38169
D36690 D22654
S3174 C31388
H15864 C10912
D32252 D9315
H31462 C47303
S8400 H19935
D33880 C30527
C15691 C44169
S22076 C11586
D16904 H12210
D11421 C21484
D1062 H15840
D24941 C35659
H37674 C21114
D35468 H15326
H25526 H33930
H11931 H44529
S19579 H27069
S34351 C41279
S24372 S26636
C17280 D4173
D3905 S22212
C24004 H47418
C10472 C17148
H9624 S7796
D41106 H16158
C4401 H10513
C30869 C14858
S40129 C16587
C39133 S29504
C36164 H27779
D47014 D22049
H5041 C22951
S24194 D20634
S26603 H45086
D46446 S44025
H8244 S44668
D12494 H32015
H5821 S22201
S45483 C21458
H17867 S6633
H34926 S43410
H19768 C32302
S45932 S29877
C34036 S44654
H46647 D38932
C8759 S13141
D1270 H19943
C28890 H39152
H31860 C25380
S10728 C18312
S28551 D22557
S37637 C41850
H47151 S37024
H12689 D14819
D32088 C44773
D28671 S23690
D2484 C29244
D36671 D26809
C8809 D27621
H42901 C39998
H44796 H23507
D46807 D34801
D28455 S23793
H39966 H31700
S10325 C44791
H38013 C10329
D5353 D3250
D24691 D8428
S19001 C22727
D39792 S25376
H45688 H19641
H24916 S16295
D31744 H16528
D983 S25818
H40848 H5629
S21755 C33675
H10915 S19826
S41551 C8444
S33777 H41164
S8518 H22892
H45614 C12457
D40836 C22341
C35599 H23877
D40686 C15030
D23321 C36477
D5487 D24602
D36155 S35011
D36417 S20411
H42157 H15652
C45937 S24010
S123 D1010
C23536 C39155
S39941 S17772
H24618 H8924
C40419 D24296
D36363 S32699
D1277 D19325
D32379 D14842
D22889 D36718
D20158 S34328
H20876 D43607
D40568 H28651
H46377 S281
C15971 D32746
C10868 C27455
H36228 H30687
S1068 D6909
H4347 S43470
D4510 H36666
C47344 C19181
C14986 S26555
S4570 C31296
D908 D24164
C25717 S41669
S4371 D3152
D24635 H14115
C10152 D12959
H2475 D41167
S13424 S18008
S26526 S16115
C17558 D43281
S16185 C30456
D28646 C3117
C9038 C17931
H32817 D26743
H11107 H16171
C40660 S42012
S11409 S16010
S35197 S46504
S33235 D43345
S37186 C32277
D38948 S27053
S16727 H19978
D5970 H32542
H20337 D6623
S38538 C38215
H1586 D35711
C12725 D40529
S16177 S27669
C32159 S30553
D18392 C3690
C1260 D42873
C28251 D23088
C27430 S6313
D21794 H30772
S25616 D36521
D25907 D36257
C26597 H40650
D21664 C6017
S8039 C46672
C36382 D35498
S29106 C11059
C24413 D6754
C46274 H17756
S2931 C22896
D9812 C45167
S21757 C15604
H33068 D25750
S38106 H17199
S42165 D46884
D1158 H881
S40373 H26709
S40417 S26148
H43001 C10909
C4704 S35312
H18694 S44727
S42607 D20917
S40985 H38701
H1532 S3783
D39491 S17087
H10184 C3754
H10501 S23399
C31496 S16757
D34994 D33587
H129 S26622
S27445 S44605
C35903 D22585
C4033 C23962
C40587 S26664
C6145 D46033
D36113 H7637
C46356 S8921
C22 C7807
S9616 D9719
D36896 C37430
H20043 H19362
S3791 H41698
C13524 D35148
C14679 H21130
D18714 D45368
D38653 S20677
D20690 S39192
D37338 D34788
H42836 H3401
D14860 D46230
H40608 D16195
H39922 C30600
C3091 H33049
D46911 H798
C24425 C21818
S33135 D22485
C30495 C30170
D44432 C42074
D46104 H26730
S20238 S34586
S18770 H41872
D36133 D22820
H42307 H27866
C34392 D45471
C23346 S17554
H41977 C12216
D28205 S21543
S37134 D44952
D37095 H27385
D30886 D7749
H4509 H29225
D7986 H24569
S25276 D35094
H3278 C6560
C9831 S47396
D3100 C31353
D45491 S39590
C39158 D31759
H39310 C14324
H44795 S45165
S46956 D9876
H37775 D28397
C43291 C15534
C14131 D17540
D44739 S20798
H30028 D27964
H13473 C8137
S46120 D9201
D19319 D14429
D12141 S22800
H11393 S1971
C28802 S25789
H39164 H4658
C14927 C22397
S21977 H17692
D28118 C38093
H7208 S10114
S7071 D21584
H41139 S28515
S8529 D17189
H43116 H3903
C43247 H20301
C20507 C30653
S43608 H3267
H15470 S32019
H25518 D30232
D40968 H32956
C33332 C40008
H10038 S259
H43565 C30044
C7574 H12350
H12738 H13637
S36474 H45123
D15422 D31767
C11129 C653
H13973 S27219
S45126 D45021
C29686 D39562
H25070 S17632
S39207 D27003
S8560 C23456
S22504 C23098
D37182 H38204
H26824 H28413
S12152 S20666
S39096 D7967
S45953 S11267
S7630 C19064
H7391 H41621
H33110 C39483
S30617 C26393
S23334 S12198
S12393 C46766
D2284 S16140
D6824 C20677
D42828 S8714
D27490 S45083
S26177 H5627
H38147 D11447
H35169 C16710
H27811 S4399
C40838 S140
C30556 C6212
C25258 D162
S36861 H3907
H12677 H7235
S39846 D47132
H38562 H31119
C10976 H46273
H30442 S38245
H7023 S18034
H17052 D22398
H4829 H6868
H18948 D21202
S3727 C40682
H10958 D35159
D36922 S33401
S12414 C44976
S35750 C38697
S39201 H23751
H6223 S9912
D4254 D20655
H21623 H2680
H38405 S12777
D6280 S17359
S21555 H5611
C11657 H33183
S37240 S45713
H30560 H31234
D8296 S40395
D28645 S14532
H26474 S31061
D40811 S38474
H11744 H27312
S11335 D9307
S40884 C9341
D38861 D3025
H22767 D15228
D5229 C4776
D21994 S30408
C20093 S42760
D10873 D43594
S7381 C36142
S12482 C11498
C27073 C1086
C37102 S46691
D14682 D10645
S7242 S36822
S37880 S12528
D4945 D5604
H22977 C21413
S18258 H11514
D42128 C11366
D12099 S21923
C393 D16542
S1891 H759
D2770 D38332
D43540 S41689
C16885 D25266
S24726 C36901
S22017 D15660
D36557 S33091
C37227 S26196
H18974 D19963
C4781 C23461
D3136 S3358
S26319 S36599
S28286 D3670
D12086 S30966
C37004 H38856
H2068 D7236
C37410 C32484
D20138 S41298
S37955 S31632
C33893 H43079
C8426 C4619
H38395 C39995
H7021 H3881
S27826 S23350
D6142 C23834
H8026 C20836
C40436 D46606
S18922 H17040
C33723 S28649
D28949 H13593
S39226 C21718
S40340 C14689
H7301 S42437
S41654 H27904
S37397 H17989
C998 C17775
D4268 D21604
D41895 S4641
D20132 H984
D46102 H29574
C22836 C43205
D5394 D33263
D42422 H32497
S26181 D7299
D9486 D30016
C2768 S10910
S2301 C20918
S40711 D18338
C40797 H29538
C17746 D13653
C46615 D39764
H46206 C1910
C44665 C31862
H44013 S15046
C6305 C14202
C33427 D42330
C24622 H11717
D31896 D29755
S38364 C9222
H45568 C22246
S31515 H39973
C16708 D30191
D1929 D15869
H14069 S8803
C1752 S24523
C22382 H16562
S39853 H5399
S32476 D6184
D31192 D35807
C4629 C2591
H29701 S17798
H33608 S36609
S12838 D46146
H24647 S15481
D24693 C18854
D40384 S4534
C13172 H13530
D42112 S25977
S1954 C11350
S28462 S34116
H20435 H30114
S2021 D22
C3525 D26455
S14057 S38798
S6254 D33010
D34585 C12333
C30073 H20563
H31109 H44449
S13438 S10882
D24422 S25114
D40151 D39278
D2796 D24494
S33096 S6037
H25860 C34375
H34907 S30114
C5451 C4640
C17221 C23379
H45002 H44155
D10479 S23558
D28063 D15261
C40003 C16565
D26658 H35974
D33106 C46318
S45996 H30429
C34599 C28284
C9224 C18386
D45115 C3959
S38077 C17195
C26929 H26072
H18671 C8377
S41528 H32065
C8183 H13707
S39538 C41259
S5318 C11125
C833 C23658
C45547 S7087
S14204 S41899
D31108 S15635
H5640 S15960
H14680 D27275
H28165 H1031
H32983 C10183
S38656 D11372
H25405 C35719
C36519 D8422
S34199 S6465
C26102 D30401
C8098 S12599
D10851 D34820
H7884 S35116
H5645 C18720
D1412 D1113
H16392 C26214
D21762 C40692
S40637 D30996
C20416 C47374
S19883 D10259
D27862 S10085
D29482 H46550
H314 D16706
D30972 H30767
C45646 H28024
S21910 D35400
D5570 D39917
D46871 D3309
H27715 S29386
D6678 S12164
D29098 D12600
S20808 H37677
S22493 D43331
D11922 S2129
S955 H37927
C3561 C38312
C23716 S20720
S8597 H40721
S36958 D28991
D44266 S19289
D10648 S9902
H7787 S20126
D28564 D41693
C27363 S10680
H21627 S33974
S5338 C32891
H30994 H41991
C36745 C20969
H15762 D21469
C42605 H22919
S13820 D34127
H26833 S45309
H3874 C31816
S35567 S407
H35770 S34913
D20532 H22516
C14646 C45236
H46172 C25625
C26398 H3232
H44669 C24323
S47474 D20851
D8869 S18320
H34272 S44413
D32925 H6179
H3822 D46370
H38111 C4036
H17019 D44681
S8442 D1960
S575 S4160
D13292 C11252
H37548 S9431
H5797 H6300
H26345 S9485
H13901 H40766
S14348 H139
H34394 H4496
S34316 S6422
D30184 C17271
C39517 S7196
S7965 C31584
H29400 C36621
S25546 C11195
H27563 C43537
C38712 C42749
H32627 D33288
H45527 S27790
D42888 D13248
S7138 S18597
D7647 H12027
S7258 H35058
S37992 H42233
C15836 H27036
D34880 C28431
S13349 D37297
C32366 D20118
D37558 D40437
S34025 D16733
C25259 C24096
S5889 C5808
C34642 S35638
C27688 C32189
C14580 S46633
H28148 D21909
D1072 C18249
C5224 H34500
C39469 S23816
C28680 S35936
C41570 D26329
C32943 D31126
C27766 C7245
S5714 D25678
C2372 C29561
D19201 C38473
H39231 H4572
S44769 S45607
H4185 C16575
D38938 H9177
H17302 D16558
S37814 C39859
D13086 C36913
H23772 C13990
D19117 C18121
H23836 S3012
C36466 S47261
S1279 S42943
D24533 D30816
S8342 D8248
S41737 S35379
H40533 S27004
C42880 H11788
S26095 D24105
S29633 H2067
C3026 C40357
H11074 S18995
H13080 S25855
C7824 D21283
C32359 H5680
H24006 S43440
H35488 H21949
S38179 D16247
D23181 S39444
D29678 D40037
H33624 C4123
C25231 D405
D36701 D5754
C12904 C31863
D1760 D8729
S13759 D777
C45932 C9713
C23519 D43817
C36160 C6499
H39449 S27672
S46552 H29732
D10041 C8253
S1351 D27900
S30428 C23869
S2270 H5513
H37541 C40020
D8272 H3730
D6781 C23281
D1699 C21963
D23262 D43734
D46228 S10557
S41187 S1669
H39697 C11775
D6366 H14433
D32722 D33059
S11365 H34350
S39756 D39193
D9365 D37211
D34554 C29753
H40282 D38848
C12353 D35831
H11119 H42439
C29993 H10019
H21290 S30844
D35511 C3845
H18471 S5274
D23085 D45438
D44 C39540
S31841 C36736
D19831 H29441
S12454 H43652
H22740 H24918
S21077 S3538
C9565 H42781
H41914 H28322
C26845 H8436
C34784 C3403
S2851 C33325
D25324 D2844
H34121 C16320
H12392 H44501
C16235 D25816
C21085 D17223
S25705 D38739
H2525 S20442
C12706 S16930
H33038 C28975
H36520 D23181
S6658 H12485
D35387 D22155
H10100 S26204
H40015 H43581
S44740 H11982
C38152 C1656
S35696 H31892
S10235 S40434
H46247 H22602
H35356 H1573
H15834 H24562
C21926 H46549
H37433 C47074
H21381 C46201
D20704 C8832
H36017 D45066
D38154 H29458
S38606 H28344
D40263 S44032
S23310 C12132
S15897 S17408
C12792 S11946
H33629 H7002
S2497 H31222
C40404 S27264
C24573 D15993
H11190 S24272
S36430 C16227
D18810 H30151
H39418 H7452
D18724 C34558
D23870 S44328
D3545 C33241
C10347 H44062
S19984 D28270
H25035 C35600
H22240 C3105
H17402 S4416
S33399 H3563
S28595 C37352
D40725 D8116
S25263 H35555
D1952 H27379
S8436 C8228
H10746 D1003
C39690 C14687
H29030 S22317
S39697 C15269
S14996 H16888
D27638 D45868
C35324 S6726
C16004 D32825
H31639 C22986
C13497 D20963
H38672 S15110
H1930 D15969
H44639 H17180
S39864 D28516
D47180 S16168
H35898 D9291
D22810 D28251
S5953 C16233
D19545 S32946
C37233 C33549
D37841 S8320
H32235 H6265
D25183 D32673
H28673 C40426
H35838 S36221
D19945 C13709
D43162 C24888
S4962 S13448
H46815 S22878
H22503 C38359
H22275 C47012
H5835 H25596
D7997 C36031
H3776 S45731
D2390 D26364
C35732 D39632
S26059 C36948
C43660 D9661
C10983 H46198
H41174 C41228
D43938 H30227
H13039 D39092
C15824 D22720
C9139 S35244
C21856 C28668
C17213 H27722
D27588 H29599
D7102 S46769
C39194 C2462
S2035 D23346
D7073 C200
S24545 C23210
H5157 D27706
S24376 H44815
C11883 C25819
D2323 S41951
H922 C18236
C25780 D22805
S1787 C44661
C41538 S31910
H18807 S40103
S27898 D23485
D31925 H20779
D33817 D44748
D36384 D27151
C43090 H18884
H8884 D2879
C19968 D5013
H27380 D21058
C27503 S1428
D31516 C570
D7474 H34695
C32605 C39487
D12385 D17717
H37976 C41879
C264 C23602
C23812 C10861
C2589 D28093
D26171 H22650
H29600 S35969
S17298 C10002
H16583 D47183
H16197 D20675
C12964 C42344
S16979 H14462
D19756 H35399
D18877 S17464
