20047 67555
H5685 S18781
H450 D19305
S6822 H8931
H14312 C17986
D11313 H15190
S11282 D7745
D4454 H9766
H16626 H13232
S1676 D13301
D15899 D17568
D10105 H19077
H16729 H13637
S15057 D19774
H15163 C14267
S4269 H13666
H4069 C12380
C17471 H18398
H15222 C9201
H2447 D16696
D7072 C15605
C2577 S7926
C7933 S19103
D10244 D3784
S5266 H1
D12072 D9338
H2016 C7093
D18244 S14476
D4734 D16838
C18506 C8826
D9764 C2022
S2494 D6540
C773 H782
D9934 H19449
S4532 C12384
H10498 D15348
S13655 S13730
C15212 S10107
D19337 S18820
H3207 H19195
C13319 H7259
H4617 C7792
D6885 H15293
C7283 S18668
H14108 S9592
D1446 S3674
D11348 C3554
D2347 H9123
D16551 D16868
C16967 S16249
H14328 H125
C8909 H6253
C9881 C3009
H17983 S8257
H18447 D11040
H1766 H14073
D5057 C6957
C4395 D8287
C19949 S8698
D8134 S3935
D6706 S4724
H5333 S5197
H6111 C6513
S17907 S12538
C8881 S4408
S16649 C282
C15849 H18459
C15935 S10435
D19712 S3222
S18909 S4612
D17709 H11680
H1962 H16909
H9686 C3248
H13575 S2806
H14978 C12313
H19896 C12175
H17823 C3971
H8902 H14483
H14819 S10103
H5065 D18352
C16026 H7810
S11870 D12977
S11335 S4566
H15248 S18192
D19625 H8582
S19246 D14987
C18242 S16259
C8555 S9990
C15006 C3359
S3744 S1585
C19763 C15362
H19184 S11187
S10305 C12651
D6780 D13091
S6727 D7044
D4041 D13131
S19968 H8152
D14738 C471
S5501 D12862
H12129 D12774
H5441 D3921
H3330 H1437
D11 C3182
D6759 H8572
C14113 S1075
S6831 H12182
D5321 H13904
S16764 H7020
C3099 C9586
C1230 H6059
H16513 H6367
C972 H9727
C9058 S5275
S18910 S9203
H421 C3973
S11251 H15275
D18238 C1176
C8048 D12907
C7388 H13969
H6159 D7231
C18753 H1420
H14206 D1431
C14919 D4166
H5621 S83
H1943 S15675
S2318 S20020
H7766 D7347
D9119 S12791
H15759 D3416
C16925 C11818
D16508 C3523
C10179 D9872
H12475 C15073
D7852 C6947
D7129 D5010
C19741 H2291
H15293 S10958
C6751 C4524
S19336 S8967
C14335 S10058
C7499 S7363
D20028 D13966
H2340 H8704
S10802 D12643
H12445 C11383
D3000 S16445
H17052 S9756
C8565 S15033
S14960 S19679
D133 S15106
D19638 H9031
C1246 S4930
C13475 S10813
C19986 C12128
D14517 H19856
C11510 D6619
H7981 H19178
C10465 C17106
C16861 C16578
S17837 H2962
S14445 H354
S13308 H9250
C7853 D6135
C19567 H7499
D18273 C17802
S13935 H7798
C15056 H17761
D10702 H14186
H3882 D18937
D17924 H256
H5826 D5467
D1021 D13337
S14210 S974
D3532 C10576
D6742 S19707
D13221 H9811
C14169 H1923
D3872 H2989
H19510 C6355
C11268 C7718
D4834 H17777
H19812 D3679
H3340 C11593
D11285 S6651
H4892 C18635
S18711 D5411
D12556 C9913
S15589 H416
C2616 S2424
C13705 C18691
C16225 H1378
D15876 D12868
C6326 S17447
D9565 C17206
S9313 S703
S19627 H11803
H17213 H9054
D14665 C2265
H17296 H14763
S17155 D11298
S8755 S3111
D3510 D10449
C15850 S6462
D5178 H2538
S972 S6235
H16429 H16307
S18230 H10749
S1261 H12948
H14102 S17016
S1415 C13223
H8489 H4905
H7249 S2022
C15453 H3432
C88 D17772
S6361 H18669
C17682 C12437
D13594 C17059
C12644 D8748
C14519 C2593
H8144 D9662
H7097 H17921
H4813 S6474
D15636 D13886
H19991 D8738
D11850 C6434
H10572 H11882
H18111 D19238
H7188 C5581
D16372 C11919
H11000 S14661
D2443 C13850
H15646 S8152
S2756 S5138
D8988 H15935
H13565 C13786
D13375 S16699
C11188 S13301
H17967 S12700
C15835 D15316
D10544 H7250
D609 C8972
H792 S3245
D18382 H2781
C8765 S9260
D12169 S3174
D19469 S761
D6530 D3835
H9840 H3286
H19823 H11591
H18637 H12737
S14360 H19556
S11888 S2776
H8037 C17397
D15323 D17578
C17814 C1567
D19442 C19451
D16981 H2779
D8183 H892
D10462 S15534
C2948 S5884
C6999 S11989
S2388 S15584
S15582 D2360
H456 D4399
H18760 S4690
H5899 C11016
D2790 C7677
S1262 D8360
S15695 S19328
H18162 S7535
S7310 S10590
D15680 H17224
C10288 C13540
S3166 S17845
C4078 S10809
D12298 S3633
S18362 C8565
C17872 C2585
D16227 S14628
D15562 D12935
H3252 H552
C19811 D10910
D16310 D14345
H14410 D1976
S13226 S3409
C14445 H1171
C7434 H14289
H8321 H8520
H12444 S2324
D1099 D17997
D14363 H16921
S5187 H13134
H986 D19595
S4029 S6817
D12816 C18590
S10508 S4166
H19690 D5480
C6493 C12477
C2122 C4739
D1320 D3045
S18135 C5582
C16795 S11084
H3785 D8442
D10486 C5372
C18309 H16994
S13256 S19487
D3643 S10587
H9879 D12347
C6067 C12269
H3360 C7979
S2146 H1901
C17435 H16379
S19607 C16720
S12263 H17839
S9319 D13706
D17329 D5127
S3400 S7562
D6191 H16684
S10776 H9408
C5572 S20024
S3876 C3303
D968 C17139
S1789 D12056
H18989 S19905
C3111 D16905
D11992 C7780
D5034 D12465
C3886 H4898
S4675 D19357
D17985 D19947
H16499 S12664
S9597 S13891
H11931 H19820
S3497 H17922
H17676 C13666
D13390 C19868
H10191 S19752
H850 S4120
S15789 H3826
D17500 C16065
D2399 D316
D16117 C9953
D6073 D19513
D3495 H12667
C7269 C19630
S6340 S937
S10557 D18576
H6061 C14446
S10452 C5617
S18790 S8678
H10977 H14060
D2577 H4925
D17867 H2058
D17725 S12317
S3187 H7947
S14295 S1356
D1961 H4501
S1607 H5890
H1956 C18667
D12457 H16182
S4102 C15799
C18473 H5677
C8162 C2892
S18257 D13094
S15958 S17679
H23 D10236
S13640 C2627
C534 H11168
C17680 H5048
C9269 C16678
C12175 D16374
C3649 S7097
C4200 D1169
S17070 D8473
C18183 C15044
H2428 C16664
D1938 C1613
H17128 H20009
D1854 H18299
D14560 S7242
S9060 C3474
S18367 S19278
D9621 H13076
D11801 C17453
D6207 H19011
S5448 S2882
S14931 H11617
D2043 C4709
H370 S17454
C15745 H10376
C929 H10315
S11118 D13036
S3690 H2838
D13992 C2264
D16959 S8143
S9031 D5098
H6072 S13996
H12985 C13210
D11582 D15958
D2381 H13917
C3088 S5149
S8090 S19216
D14307 D6923
H8675 S8574
H3892 H13601
H5780 C11614
H9095 C4414
S10524 H291
H17894 S956
S14838 H19043
S8200 C2825
C11515 H1941
D7517 H19742
H10332 H702
S8038 H16646
H14164 D18267
C15604 H1570
S14838 S10379
D10209 S8942
H16621 H12082
D13448 D9946
H15023 C4928
H14824 C5056
D226 H10331
C6088 D6583
H10704 C260
H8208 H111
H16925 S4867
S10094 H17376
H5057 H16908
C1192 H17852
H11225 S17453
C11552 H5035
D15752 H15407
H4180 H12857
C16558 C12863
H17746 H3161
D7435 S864
D10326 C6411
D12837 H18035
S9881 D11551
H4245 D10328
S19459 H11594
C17685 H4633
H3049 D12789
C13428 H15306
H16561 C10887
S12715 H8761
D4185 H17052
C19929 S12693
H1692 D10053
D18489 H13116
S10127 D3957
C13154 D17035
D14785 D19161
C13488 S1422
C4492 C18472
H13920 H13086
D13871 H18630
H11931 D18522
S7049 H13465
C10230 S15605
C3327 D11482
S7657 S11790
H19625 D7576
C13267 S10521
H6057 H9355
D6418 H12874
S4174 D5531
S10753 S6281
H14525 H13195
S2995 C12612
C19053 D1856
D156 S1568
H19063 C17377
C6956 C3295
D3767 S7988
D9260 C16965
H9509 C1206
D1716 D4428
C18345 S19840
D3586 H19588
C12252 D18036
H13342 S11253
S15215 D5046
H19559 D18711
H91 C3120
H8824 D19600
S793 H781
S14624 D15546
S12312 S19599
H5157 C13702
D11099 H18282
H3605 H18177
H8108 H7358
C17500 D2613
C17159 D7994
H13762 C15976
H9883 D10879
D15096 D15521
D13460 D18263
C6314 C17406
S16772 S4893
D2419 H19582
C12859 C12979
C4507 D19157
C8893 S1447
C16687 D18570
D14717 D9381
C2764 H8209
C91 S2540
C9944 D7863
H10974 D14346
C6406 S2251
D19746 S4321
D5714 C3502
S19732 C19194
S18784 D12651
D4921 S8391
C11622 H2892
H4454 H2966
C8681 S13632
S18467 C5949
D11881 D5789
S3529 D14551
D11894 C11227
D4935 C18621
S2765 C9757
C12118 C7308
H16225 H8017
H16694 S14810
C10833 S9333
C9567 H19725
S10500 C1315
H174 D17076
C9330 H14185
H11578 C2279
S252 H18854
S17484 D18679
H5396 S2680
D18551 C8963
C11982 S1208
S7872 D6980
C5756 D19348
C15862 H16452
D16140 H325
S2683 S15233
H17632 S5848
S13410 H3075
H3198 H1700
C1578 S6567
D4757 C5833
C12543 S13806
H1260 D14254
C17706 D811
H3258 C3960
S14249 H14393
S16206 S5338
S2751 D12111
H1579 C14638
C2399 D383
H19349 D12222
C3002 H8651
H10179 H19523
H5734 C3965
C16370 S19864
H18756 C12062
S5224 H1768
C19223 C7332
H1892 S519
S15399 S12871
S6074 H2303
S11005 D14004
D7367 C19824
C7998 D7139
S18616 S8818
H8043 D16618
H3522 S17159
S19895 C3509
D4485 H8968
D15933 C12620
H11451 H9044
D15861 H16103
C16208 C3388
C4511 C16070
H4574 D6198
H7238 D660
C13835 H9677
H13865 C12752
H9390 C17334
C17548 C16033
S15303 D2096
C9769 D17310
S3386 S4508
S5104 D17007
D6747 C14662
S17357 D7897
D10270 D4921
H17004 S8073
S17041 H18823
C14160 C10944
H7740 S5433
H12700 H10500
D7801 C9581
C1796 D1992
C15086 D336
C2395 H18142
C9713 D3575
S13778 S2806
S4411 D18023
D14845 S12959
S877 C9445
D2349 C19263
C16233 H17189
D8926 H13520
D19973 S4730
H17423 H7645
S17083 C16793
D3292 C8872
H7414 S15875
C10720 H2223
C5565 H9962
D19043 H7851
C3796 D16138
C636 D13015
H3177 D9730
C11026 H14194
D18906 S12262
C5333 S2138
C19747 H716
H612 D13816
D11775 D7168
S2703 H883
H2027 H19311
H1830 D9769
D14051 H4072
C7967 S7214
H372 C14792
H4612 S1122
H15705 S2102
D13793 H17426
H1067 H5764
C17427 S18596
S4556 H5582
D3587 C2992
D2253 C2836
C12972 S12428
D2161 S14099
H9759 D4351
D5081 D12116
C12848 H688
S11245 H12133
C12892 D10969
C13788 D13231
H18973 H6526
C17642 D3413
H1607 S19658
C2266 H1009
D7796 H1382
C19456 D18301
C11533 S15505
C5720 C2079
H4961 H11487
C18576 H7830
D3021 H18301
D19690 C10261
C5061 S17931
D4052 D3887
D3684 S5514
C8259 S5817
S5081 D7945
D19508 H9442
C4888 H18831
C8273 C205
H8394 H14370
C18819 C6837
D18406 H19466
S8628 D13155
C19359 H15430
C2451 C13736
S14005 H8717
D10038 S2013
S4062 C4633
C19264 C1961
D1299 D5820
D19173 C465
C16071 S5395
H13578 H1462
S2011 S9292
H656 D13029
S15918 H2237
D13361 C404
S5847 S2699
C13342 C2984
C15331 D11411
D8432 H18597
D1942 S8770
D13868 S11241
H16293 C7318
D11912 S4363
H1917 D15462
C14112 C10098
C10515 S3975
D8004 H4638
D12352 C3795
S18472 C9195
H16755 C3734
S18585 H11723
D9623 C6954
C1361 H19233
C18026 D14259
S14338 D19455
H19143 H8586
D3322 H13385
H7254 D2548
H2130 C13475
S8758 D10633
C1865 C10210
S4590 H16606
H11337 C3403
S9791 C10552
D7794 C11946
C8244 C9321
S974 S2804
C7446 C3663
H1076 D2635
D15151 D10811
C19680 S3280
S4658 S17712
S7937 D14004
C6307 S7005
S2141 S5455
C4874 D7571
S7453 S5496
H1894 D2477
H5020 C12355
D8036 C11055
S11818 C8007
D14824 S8120
D18153 H2151
D8579 C14777
H5487 D7055
D10641 C11024
D2534 H9233
D16660 H10463
D10420 H9835
H2719 C182
C11171 H1602
D5882 C1758
S16727 S18937
D9790 D18
H5334 C16315
C16657 H11297
H2482 D17137
H17341 S7111
H1926 D11279
H2352 S18882
S17813 S6637
H19577 H8884
D3876 C8245
D10756 H1704
S11868 C18102
D7114 C18987
D15508 C5379
S1160 H4416
C15296 D596
C16654 H16514
D3111 H7312
S8221 S1503
S19373 S14849
C5875 D11276
S9588 H4959
H5542 H4825
S12773 C14542
C15864 S9187
H19436 H15130
H15171 S10335
D14321 S12328
D14088 H19396
S3514 C12446
C18764 H11899
D12108 H4560
H3223 C3926
C8654 D2578
S5017 S428
C3470 D13859
D1113 S5195
C19616 C3821
H11411 S4627
C1607 S1228
C6130 H1915
S3261 H20006
H16366 C15739
C19072 D12135
S7078 H787
H3349 H5479
D3109 D5549
H15757 H18751
H11975 D11494
C15693 S12795
H12660 S13392
D7056 D1127
H18965 D16600
S11618 C5965
C8584 D9989
D14502 C17925
D9315 C8704
S9046 D2985
D14986 H12821
D7351 H10334
S1004 D5779
S17853 H13400
D7988 D8247
H10480 D3819
S19803 S1597
D1594 D13797
C7433 D12039
S13388 D6959
C8904 C8097
C13704 D16321
S19897 H17498
H5648 D13019
H3210 H11744
C15280 S16473
D14173 S14235
H14495 D6778
C5785 C18720
C10465 C14878
C18791 D4350
C7711 S14446
C5598 H10926
H14682 S923
H11724 D17667
C6435 C15634
H18694 D11720
C3716 S5600
H16854 S3855
S10184 D2888
D17309 D3388
S6187 C3663
S9004 D616
C10257 S466
H16555 H17631
C17116 C18838
D1727 H13857
H9524 H1867
S5501 C15998
H15706 S5419
H9678 C17666
D10508 H12970
C1822 S820
D10995 D11674
C16995 C2517
H12833 C3766
C7182 D13495
H11354 S15771
S625 D578
C16953 S1556
H7491 D13184
S10485 C2094
D13765 S6804
D12786 C16406
D7275 D160
H13418 S15189
D7336 S17852
C16708 S15374
H1281 D10931
C10673 C2750
D19439 D17987
H19709 D17817
C9536 D4149
H9359 D3099
H4223 S16175
S8503 H300
S14155 S10800
S17807 C4204
H8934 D16118
H3775 C4643
D5614 S9268
C11878 H8246
D13118 H6112
S1608 C2022
H16004 S5965
S13513 H8817
D3340 D5605
C526 D14907
C19409 D18082
H9775 S14601
C16147 D8504
C2626 H11013
C485 S9345
H5748 C5489
C10377 H7161
D5634 C3583
H9685 C6717
H19823 C1123
C3593 S2289
H11255 S19236
H18623 S4565
C11184 H2462
D18150 C16393
C13158 S9890
C17052 S165
D9519 C10922
H13483 D1689
S17364 H12436
C33 S16230
D13579 S12832
C2593 D1064
H9290 H19729
S19266 S18371
H11657 S717
C12158 H13875
D9269 C9148
H1081 S11110
S16528 S16811
D14387 D3287
H8574 S11009
S10121 D5711
D13140 S1595
S6909 D5867
C13272 D10565
H10121 H10625
D11365 C1343
C5061 S10660
D8648 D19489
C1179 S14763
D10266 H5021
S5563 H9058
H8120 H18406
C3700 S19980
H343 S10185
H14392 H16533
C15924 D17410
C2327 H7956
H6112 H15563
S1602 C7809
H13714 D18264
S11767 S1867
C14786 S4229
D17045 S12364
S17382 H15793
D1913 C9218
S11825 C12506
D17409 H14548
S4352 C7557
D18638 C17779
H428 C17437
D11548 D5821
C564 H19322
S15670 H12133
S1475 C2815
H11755 S9430
D6350 C3055
S11120 D10593
D10749 C14657
C18869 D19951
H6383 D6651
D1879 H13499
D4754 H4991
D11482 S4662
S1397 S7607
S9812 H19505
S11149 D2495
D18300 C7065
C13297 D3136
D10603 S2880
D14311 D6549
C19326 C5944
H3188 S17549
H6453 D1587
S523 C18639
D13490 C7876
C10354 S9539
S19833 H17862
D17336 D8441
C18395 D9408
S12434 C3206
S15934 C12579
H13527 D10897
C4475 H17273
S4434 D10954
H7565 H17384
D7508 S9259
C18277 C11781
H5960 C8162
S12696 S5065
H11072 C13064
H10607 S15663
S19613 C8287
D1241 H8674
C5046 H8215
H12905 H19348
H1288 S18033
S1674 D8386
H12660 H19638
S18292 D12939
H10740 C6798
C5029 D14044
C11278 C16611
H13260 C18877
S18038 H14527
D12751 S12886
S17549 D3932
S14370 S9582
C17585 H9170
D1416 C7559
H15898 S14274
H18979 S2583
C3817 D16212
C1486 C346
S19196 H3125
S6491 D8294
S13342 C6140
D16379 D11488
C10401 H7078
C19534 C7529
S11417 S17563
H14162 S7840
C19752 S12237
H13579 H1685
H9550 C10253
H9389 H14739
C1320 H486
S18977 C14579
S10144 H16528
H1298 S10354
C3149 C10945
C2389 H8519
S19907 D16705
D17096 H1300
S1444 H13022
H10302 C14391
C4735 D13288
H10510 S13210
C17285 H14309
H3655 H15703
C1033 C11630
S14579 H14920
S9683 H5755
D1093 C5711
D999 S12328
D9794 S7221
S12672 D15364
C5334 D7069
S9336 D11949
C18945 H16568
S3324 D8023
D14903 D7324
C10559 D1507
S6889 C3250
C488 H17518
H10268 D8249
C13817 H17428
C1734 D19059
H11438 D18553
C18943 H2417
H7088 D2868
C14940 D3706
D2362 C13854
H13256 D10952
C6262 H9929
C8501 C4603
D5142 C12036
D9226 H1067
H8387 S17346
C4634 C9665
C12995 D18977
C9529 C14015
S17483 H5984
H11695 D11180
S13423 S1068
D14258 H2129
D16910 C11617
S7507 C15584
S6090 D9450
H4766 S16146
D3105 D54
C5376 D4931
C18910 C2334
D1807 C2699
D17349 C16347
D17242 D6726
S16951 S17969
C2987 H9905
H828 S3337
D15925 C19365
C18634 D5829
H9524 D1206
H14798 C13223
D672 H18578
C13124 S9370
S10534 H11003
S17011 D4040
D9382 H1065
C763 C17528
D14592 H16535
S17754 S6932
S3027 S17673
H7644 S7788
H1748 S10084
D10193 H2581
S18614 C1841
S11670 D8381
D4101 S312
D6353 S9274
H16067 D13402
S2253 S8057
S13869 D1213
H14447 D13549
H784 D13126
C7536 C2114
H12033 D10805
D18633 S8815
H12340 C4264
D3822 S12051
S17629 C19319
D19400 C16447
D18992 H16806
C16452 C14010
S1097 D1450
D19846 S4092
S16108 D18641
D11282 H6182
D4679 S11859
C16168 H9303
D10956 H4208
D12117 C819
H6135 H4063
S16910 D6939
H438 D12614
S18442 C3875
D3994 C10509
D894 H19848
D3103 H3241
D2322 C2655
D10987 D18991
H4488 D5969
S6833 S4939
C9755 H10026
S18588 C19411
S16881 D8987
C6526 C4818
C19508 D2497
H2892 S18538
C18546 C14211
H5618 C14598
S4829 C7989
C8842 D3420
H12542 C13020
D13343 D9249
H1899 H19571
D6041 S1479
D2280 D10722
H7875 C6043
D14397 C19049
S15298 C3062
C12441 C2244
S16923 S15208
D6299 C11250
H207 C13238
S10883 D17726
H4641 S15478
H4313 S2800
H14960 H7047
C5469 S2428
D18231 C19522
S3126 H6569
D3732 D7138
H5766 C15112
C8530 S250
H12263 C6915
H1976 S14873
C352 S13290
H17782 H14069
H1145 D5043
H5547 C19684
C18574 S7988
C8866 H529
C12894 D3367
D18566 C11159
C6023 S9036
D12556 S2076
C2155 C16455
H10679 C1684
S13366 S9334
H16234 S14511
H2701 H12154
H3342 H4579
C5626 D15466
C787 H9413
H9832 D6866
D3993 D15004
D14500 H17823
H15012 D5558
D665 D3110
C3726 S17741
H7155 D13810
S14522 S17638
S1222 H18687
S747 S11768
S14040 D17782
H7968 H10975
C13274 S9228
C13624 S14421
S7895 H13251
S8090 S14429
D10708 S12082
C9303 S7877
H4359 C8887
C8310 C13329
D11486 C7294
H4195 C19542
S16671 S4440
H6314 H13905
D4431 H11684
H2318 H2885
C12711 H10093
D781 C4251
D11981 C7428
D15197 S19084
C13878 S9526
C14221 C13422
H15515 C5139
H11057 S9712
D17119 D4371
C18863 H300
H3304 S9316
D9048 H1819
H12931 H2513
D12489 C10864
H16230 D7955
C10746 S9470
C17644 D8444
H16187 H16296
C18312 S4387
C5600 H53
C2684 D760
C19836 C6829
D4883 S13357
C8192 D8511
H16792 S19919
D7018 H6719
H9101 H1755
D17994 H10675
C16928 D12516
C7089 D4707
S8152 C9653
H6474 C16592
C13295 C14610
C11685 H19075
D6126 D1498
C18807 S4589
D3332 S9158
C1811 S4258
H17846 C8461
S8106 C6275
D18679 D18326
D7306 D6339
S19909 C9706
H17035 S2130
C14434 C15953
D5778 D14024
C9858 H10893
H16796 H18711
C18594 C2846
H16323 D6747
D10925 H574
H8673 H12618
C5949 S19684
C7054 D5758
D16703 D17769
C8658 C3611
C4437 C5594
H12944 S11593
C12026 C12697
H5589 S17787
S10530 C5173
C1436 S3906
H2264 S12698
S4303 D8537
D252 D5975
C12676 C7697
D6841 D6031
H2174 C16803
H5228 C17605
C15197 C13069
H13513 C9930
C2193 H18566
S6965 D16338
H7798 H14791
H2888 C11240
C3788 S7147
D9523 D7381
S11310 D16871
H3113 D15764
D9572 C13492
D17379 H2160
S2058 H1211
D11621 S196
C16363 C12494
D8965 H6885
C17918 H8307
D2942 S4937
S7225 D1171
H4870 C5577
H11595 C9531
C6516 H3803
D15090 D15186
H9365 D13205
H7094 H3005
C13604 D5023
C14622 D5777
H5153 H11618
S5891 H15864
D4838 H6910
S18203 D6623
D19869 H10202
C13116 H233
H168 S4636
H18443 S6903
H610 C4564
H4880 D14712
H18520 H9995
S17700 S1734
C10198 H4145
D5729 H17285
S1451 S19781
S10452 D20041
D16646 D7947
D17700 H16453
D6532 S11882
C17125 S17306
H15083 C12582
D13419 D13195
D12092 C9380
C12018 D14948
D1456 H16518
D18152 D17100
D886 H15621
S8710 S15861
H10794 S8707
C11400 H11400
H7515 H9533
H8759 C11978
H1857 C4330
H2884 C3577
H2080 D14847
S4584 H4259
H5644 S3592
D18227 D14385
S12981 H7669
C17344 D1961
H18597 C2126
H10434 C10708
D10247 C19321
D5668 H6045
S7834 S7208
C4266 C11593
D13293 S2497
S5137 C1650
H9463 C4074
S19475 S3026
S16520 S13506
S7760 C8204
H17140 H7859
D2238 C5887
H5159 S4423
D101 D5644
H10266 S16237
C10234 S9840
D6490 D4974
C8829 H2497
H6861 H10482
H16597 C1209
H4176 H9859
D3146 D13979
D3532 S18713
H16204 D6607
S6439 D5236
S1176 D10027
H3842 D18558
S3548 C11906
H578 D12333
D13628 D9399
C3431 S1284
D532 C4786
C17519 D11790
C13822 H19885
H12146 C4105
C11380 S15993
C1584 C13455
H17135 D151
C9590 D583
C13382 D2664
D13812 H748
C12549 D17667
C16857 D11149
H12752 D65
C1794 D10353
H16469 C13917
H12469 C7086
D7443 D5301
H6222 H9564
C15525 H2934
H16857 C19173
D5588 H15399
H13464 H13261
S17770 C17928
H866 C14741
S14787 D11983
S12870 H12964
S3601 S8523
H19689 S13656
S10853 D16136
S14647 D1767
D3554 H14948
H8644 D16358
C6902 H11444
C12764 D5032
H59 H12910
D6456 D1463
S1560 D11327
S3091 S8896
H19829 S17054
C13926 H15164
C12061 H18658
S6676 S4392
S10689 H17330
S13174 S3679
H11591 H15803
D11270 C16525
C145 C10808
H12942 D13319
S8779 H13220
H3530 D11913
S19973 C15724
D19235 H16390
C6247 S13540
C8326 H13509
D5189 C12753
D1302 D17464
S15767 D4357
D14149 D12228
H5198 H6056
C1404 H7963
H3454 S8166
S2771 H1857
D10042 S670
S4869 H13265
D9885 D15129
D2534 D19483
C5441 C483
C6558 H2006
S14905 H13085
D3818 C5871
D7362 H4595
C15274 D7631
C7886 S13987
D19832 S4570
D9987 H16866
H4492 C9263
S9114 D14661
H17578 H7141
H3309 S15771
H3124 H4745
H16713 S13100
H4498 H19160
C1097 H5270
C19456 D19271
S12738 D5819
C17526 D11874
S9021 D103
D7393 S4
S19792 D14288
S16498 C11196
D11032 D997
C17631 C10124
H6965 H13233
D16708 D1407
C3543 H5076
S1870 H8615
S8221 C2942
C9365 H6186
C14000 D16601
H13350 H6050
D18735 C13620
C3170 S986
H3779 H16932
S17536 S3480
S1262 S2973
S5296 S16799
S19314 H4492
S17392 H12859
C13285 C7251
S6086 D12841
H19493 D13380
C15912 S17763
H2069 C3032
C2557 S265
D5554 S16500
H19819 D49
C9477 C15186
D12052 H1046
D667 D6130
S10213 H10364
S6892 H17858
S8863 C12795
C17427 H501
D11422 C6199
H10463 S4074
C15128 S5275
H5082 H16929
H8155 C18194
C19039 S11434
D13507 H14668
D6146 D15857
S14564 C11238
S8513 C10106
S5698 D3022
C13404 H5060
D7991 H12929
D11475 H11205
C8563 D1958
S13144 S30
C17057 S5819
C1361 H6440
S16709 C12191
D14972 H15841
S4164 S867
H6219 C547
D14379 D8296
H18206 S16757
C11640 H14146
C17002 S1652
H13402 H5434
C12981 H4392
S7085 H17355
H8425 S6410
S1496 H18203
D15935 S3111
H17345 C8525
C19345 D9323
S9869 C4669
S6695 H16280
S16902 H12827
H228 H1577
H10665 S15406
C19593 D19307
S3341 D9928
