12241 7143
H10596 D1933
C9567 C7237
S10190 D402
S5795 D1863
S5721 D6335
D8819 S10041
S11712 H8992
S2501 H8794
D10803 H8266
H1222 D5173
S1982 S10858
C3275 C8603
H10406 S11181
D4627 H9187
H6265 H8542
S767 C1359
D5123 D3382
H1361 D6219
C4151 C6361
D152 H2278
S281 H10500
D12056 S9094
D8135 H7417
H6877 D9277
H4290 C10204
H4252 H1569
H7737 C5646
C2776 S7749
H1058 S3697
D10307 D1263
H11036 H3804
C5251 C11813
H500 S9490
C3315 H12040
C4187 S5023
C5053 D8731
D4877 D9318
C2421 C7272
D5796 S10008
D10914 H2447
H3773 D1355
C1606 D3364
C4956 H7213
D10163 S10729
S3996 D5369
D3315 S2858
H2796 C1763
D4143 S4392
H6242 S5790
D8626 S937
S5212 D2036
C11393 S485
H11977 D2644
D8978 C7734
C7031 S8711
H4073 H4867
D8799 D10855
H2833 C2197
D1670 S2607
C7137 D3602
S2031 H8297
S989 S8490
H11137 H5941
C11150 C5471
H10773 S3764
D5676 S7050
H2543 S2456
D6422 D9180
S772 C8467
C12198 D7922
D50 H324
H5222 C11983
C1684 S6494
H5423 D11564
S7887 H10928
D9271 D5201
C4131 S4447
D12171 D7930
C8735 S4827
C23 H2615
C11899 H10306
C553 S5151
S2469 D6834
H366 D4650
H11508 D10738
C6613 D5327
H3402 D6407
H9619 H7351
S6733 S7553
D710 D6312
C6160 D6223
D10784 H4951
S8497 C6860
C10439 S5299
C1158 H2924
S6995 C7136
C7658 H10315
H10978 H6698
C1502 C1900
H4478 S10590
S8165 C4115
H3357 C10509
S7426 H11698
C3263 D7161
D5200 C6697
S6228 C3199
S3811 H10705
C226 D5328
S8862 C9987
S2612 H6893
H4656 C1211
H9384 S2191
H3264 H6881
H5168 H11136
C9550 C787
S12189 H4094
S9514 S9196
H7984 S4350
H7746 D8241
C1087 D11580
C5128 C9164
S12111 H1461
C4725 H8550
S9956 S1362
D6002 H9283
D1506 C5865
H6471 C11686
H2323 C6887
H7143 C782
C2416 H11129
S422 S6063
S9758 S6844
S1766 S9465
D11976 C9829
C5935 C3891
S6761 H7768
H3726 C4853
S2438 S2871
D9043 C5383
D12001 H1233
C7596 C301
C625 H9707
H9519 H1480
C7742 S4138
S10072 C5029
H3322 D10332
C1783 H11599
C10474 C434
D3597 H2890
S4055 C11541
C9077 H7601
H10621 D327
S706 D1561
H11836 H5751
C8455 C8034
D7900 C4750
D9965 H12041
H3693 S8267
H6403 H2465
S6118 C3080
H931 S4327
C8724 H7000
D11234 C8052
H5459 D6028
D9547 S1486
C8237 S7378
C2281 D6342
S6012 H11425
H6938 D2450
D4880 H3118
H4124 D105
S5869 H2877
D159 C8517
H10743 H1328
C3345 C714
C4673 H6890
D7934 D7559
H7366 S5962
D11057 S84
D6419 D507
H730 D9158
S7544 C5733
D817 H10342
D2751 C2235
H5584 C2374
C5988 S7517
D3825 C8596
D6078 H10672
S8487 D7952
C11247 S1245
H6989 S71
S7661 C3174
S10360 C1595
D4065 H5393
H10488 S9574
C10009 C9282
S4905 H10137
S2736 D968
H763 C11442
C8799 D9360
D7330 S6572
S5256 D4419
D5949 H1774
S11008 H4251
H6199 H2024
H5979 S11941
D9704 S216
S789 D10222
C4367 H10160
D399 H6720
D4493 S1996
S6767 D5284
C2186 H2766
H11452 C8776
D2846 S2195
S6381 D10327
C3551 H12107
D7970 S4390
D1555 H8259
D7147 C5813
S12 H7875
C1222 C4184
D6691 C3202
D11004 D11025
D5779 S8291
S11358 S10474
C3282 S1693
C9126 D8154
D4141 D10408
H7875 H11263
S5841 C1488
H10025 C7570
H981 D1064
H9665 S6822
S4810 S1733
D9336 S2239
H5788 D815
C8134 C10148
H3882 C11887
D11741 D9305
C7356 C9621
H1441 C10359
D8409 S10002
C9802 S2629
S8139 H3567
H8411 H4118
H5419 H2515
S3312 H1997
C11708 S5594
D9326 D10200
S8515 C6261
S8307 S8895
C12099 S9296
S793 S7039
C9217 H2247
S7103 S6526
H11539 S7936
D1452 S11447
C8913 D7427
C9039 C6682
D10251 D2537
H9295 H927
H6687 H6370
C6320 D806
C9120 S9724
S7916 S3745
C11437 C8076
H9179 C329
C8707 H4839
S6591 H7952
H3203 C1814
C6582 D8874
D1682 S7083
H1620 D5736
S3652 D3978
H11098 S434
C2352 H5133
S487 C4862
H4580 D8983
D11473 D5157
C1867 C3734
H10123 S8416
C7617 C6918
D5130 C1419
D8314 C8037
S2844 H7549
D5312 D3267
C11198 D6002
S8726 C10681
S6269 S9607
D9163 C7306
S3844 H1111
C53 S11260
H3603 H408
S6393 C11957
S10664 S8427
S3861 C9899
C12002 D5682
C818 D667
D9413 S6176
H2194 H8489
S4603 H11834
C8608 H432
S9130 S10616
C1376 H11975
S9785 H84
S10500 C2210
D461 C1541
D2197 S11023
H6173 S3210
S4084 D10340
S5654 D9293
H7954 C540
H9789 S11862
D8309 H2701
D9852 S10652
C1521 S2593
S3555 H3942
S7545 S11963
D1813 D1031
D7335 S11349
S7844 D4441
C11803 H8362
H7663 D6046
D6839 H11155
H2092 H10845
S5011 C6670
D3787 C912
C1081 D4972
C7641 H9279
H10736 H1791
H44 H185
D8146 D3563
C5726 D8359
D6565 S10118
D2023 H2807
C2259 H6893
H851 H5213
C7948 C1984
C9915 C5218
C11278 D7423
H10946 D11603
S10625 C3371
S3938 D8725
S5570 C9900
S6328 H2564
D12001 D11455
S7082 H9697
S9882 H12155
H9672 S5520
C949 S9817
S1190 S2169
C4913 C5152
C9616 C3277
C10850 C1568
D10643 S1538
C344 D8068
C2093 C10548
S11866 D1806
H4304 D12216
C6825 S1459
S12194 H6938
S7128 C891
H8080 C8612
C5421 C11507
H4606 H568
C8872 C11248
D9171 S7664
H9587 S11101
H1923 C11295
C8881 C4629
C4326 H4824
C9206 C8434
S4462 C9450
H10979 H7962
C1318 H1725
C430 C11005
H7054 S9786
S11301 D9303
H7218 D6081
H2961 C7457
D6247 H2171
D9331 C11140
S8423 S6515
H11513 S3042
S11481 D5784
D1661 D1221
C3222 D7151
D7156 C10845
D5725 H5931
C3643 H4796
D9231 C4367
D4793 S8189
S8255 H11265
C1929 D1116
D11935 S6446
H2895 H1207
D1335 C10987
C3169 H11344
C3115 S1406
H10289 H4247
S7853 S3705
S10545 C3482
C11942 H930
S135 D7617
D1422 D8468
S6696 C5849
D11293 S2779
H9103 S3980
C5837 D3151
C10953 D2618
C1058 D9349
H4744 C4023
H5660 S11972
H646 C10690
H2217 H10100
S8468 D3642
D4870 H8676
C4546 C10574
C6085 S9320
S6826 D1212
C11366 D11303
H3177 S4828
S11826 S4538
S4742 S10388
S11690 D5024
C10125 H184
S749 S454
S7369 D3262
S3648 D362
D5825 D4258
D1204 H1038
S6741 D3266
S9585 C2375
S1800 H3208
S2187 D8790
S6000 H7773
H11523 C11401
D2516 C8721
C4117 D11604
H4707 D7531
C11183 H5013
S3072 S8231
D10028 C5403
S8810 D6059
S5909 S5703
D4015 C8970
S4370 C1668
C10725 C8746
D9182 S10465
H1248 S2901
H2904 D10438
C5313 C6904
C29 S7077
H11574 C7831
H515 H4914
D10761 C7553
C7457 D6101
H9173 C7122
C869 S7883
S3382 H10041
C2683 S6531
H88 H7818
H5302 H7341
C2727 H3405
H9590 H224
D11396 D2897
S6665 C827
D9967 S11308
S10045 S4572
C9237 D7194
H5190 C2465
C6428 S5648
D447 H9571
C11439 H692
S3074 D11951
S6239 D10108
S1678 D1962
H10444 C2068
S5208 C11816
D11930 D5084
D10610 S5390
C9753 D2777
H2039 S7303
H7074 S6553
D2725 D4443
H4692 S4965
S6627 D5744
D6519 S2948
H4266 S10447
H1537 S11040
H584 C5989
C5532 D9784
D4332 C10399
S8824 C5427
C4152 H10336
C6987 D10220
H8051 C4849
S1104 C478
H6111 H9289
D6162 C81
H9301 S8198
C10777 D9882
C6390 C878
H860 C3673
H5279 C6308
D10033 D9933
S9755 C11830
H4221 S1207
C9365 D6745
H168 S6983
D11404 D6747
H2738 H11630
S10224 D1389
C2862 S11866
C10486 S3184
C2281 S6286
C1293 H9152
S9779 S11479
H3335 S136
C11906 S11215
H8611 H6483
D3779 C3115
H4781 D90
H11531 D2162
D3570 S2563
C6308 C3346
D2816 D6301
S10853 S3892
H2319 S8350
H2217 S7385
H2304 C1424
H10446 C1233
C8371 S4261
S12202 D3859
S5688 S464
S4169 D797
C8080 D10630
H7597 S2027
S4077 C3627
S69 H9728
D532 H9063
C3864 C11737
H5742 D7341
S1841 C12240
D1819 D1600
S11878 H8278
C1436 H5546
D1459 D6333
S2558 C10267
C3778 S7222
C4747 D6555
C11766 D5519
D4597 C7489
H9290 C703
C10315 D9488
D3578 C4716
H8273 C819
H10875 D1946
C9052 D2884
H4717 C9843
H10671 D2725
D1616 D5927
D1810 S8425
C2849 H4068
C11509 H11224
C5205 H6653
C8686 H8872
C4526 H941
H3446 S8421
H7531 C8351
D7636 D3337
H8519 S11993
S812 C255
H736 H12172
D5308 S8404
C9236 S1071
D7331 S7420
H9583 H6897
S10553 D8215
H8916 C5305
D7272 D6839
C2944 C10048
D11423 S9981
C3560 S1917
H9140 S1935
S8629 D10292
C10544 H9284
C2846 D888
C6706 S3213
H8496 S2167
C11448 C462
H1908 C5572
H10444 H9713
S6486 H208
D12076 D219
C3086 H9498
D1766 C5817
H2701 S4201
D7951 D72
D754 D8290
S6618 C8875
S3580 S10958
D10531 S2854
C8838 C10667
C4719 H8240
C11825 S8162
S7008 C5132
S333 C3529
C1185 D11628
H628 S11484
C11674 H1007
H1084 D9354
H2759 S5983
D4607 H363
C10489 D10876
S736 S2958
D964 H7930
C297 S5060
D11075 D6201
S11976 D4605
S524 S8901
C1814 C2898
D87 D862
S8657 D625
D3688 C4330
H3034 S8638
C4900 C9852
H11926 C7607
D9851 H2711
H10543 H9443
D8138 S1055
S10527 H8088
S12186 C7381
C8637 D5562
S5409 H4004
S504 C4072
H9099 D6549
D7888 H1716
S11343 S9690
S5105 H7820
C2833 H5092
H1777 H2333
C10503 S8665
S4977 H6491
H7137 H3757
H3937 C8996
C5469 H1827
D7005 C4101
S1380 S8333
H11736 H7548
D6668 H3910
H9030 H2479
S11379 H6823
C4285 D3400
D757 H1696
H10848 C5207
D1074 S7361
D7446 D2881
C9944 S5004
D10446 S11288
C7223 C8946
C8257 H11735
H9992 C7483
C2531 C11314
H6783 H3071
C301 D4347
D3889 C4524
S4377 S7338
C8618 C8146
S7412 H6850
H5424 S7796
D7128 H10151
C2325 C8826
C2557 D3190
S7624 D10091
S5617 H3769
D2142 H10044
H4959 D1420
D3559 D3458
C5536 C5847
D7078 C4973
C7794 C9833
S8276 C9016
H2582 D9932
D4008 C10895
S9670 S8481
S11598 S3914
C8099 D8204
D9822 H11658
C3948 S5595
S7446 D9508
D2519 C7203
H10619 H8847
C8325 D5711
C8133 C1248
H9794 S5295
H10757 H8650
H4183 C7731
H344 D3875
S6028 C10297
S1731 D311
C9242 C3902
C4486 H7829
S3045 D12072
D9620 S7170
C10472 S4815
D1961 H6483
D955 S2682
H6545 C1404
S3015 C1054
S11350 D11940
S4083 C7469
C9953 H2365
C7989 C3481
D11307 H229
C9128 S9117
H1184 H10013
D6717 S10689
C9019 C10467
D3702 D6345
D5438 C10649
H8290 H1295
H10202 H8540
D5469 C6239
C3757 D2641
D9876 H11447
D8863 C6146
S10812 S9266
S2758 H4130
D8282 S9043
S3880 C7836
S5972 H7207
D3215 S2490
S8163 H3507
D3148 D1984
D3692 S3565
H6859 S1335
C11454 C1246
C10300 C4900
C3489 H6733
C9409 S4752
C4862 S4981
D3192 H12237
D3266 D630
D628 H1510
H11699 C11782
C3213 D1073
C9036 D11539
S4580 S1
S623 S3197
H654 H8481
C309 S3270
D8477 D12025
H10220 D8978
S9236 S9816
S11026 S601
S811 D1434
C4883 S6547
S12194 S8681
S5997 H7609
H7170 D3363
S6906 S11806
D3473 D3886
S9435 S8213
S10658 C8937
C1413 H1898
C12135 S6167
D8607 S2505
H10055 H9045
D1348 C1219
D10742 S7557
C2070 C7040
D2837 C4343
C1086 C11653
C9015 S7910
C7913 S2562
H10383 D8071
S4571 H5767
D9091 C5590
S5280 D5278
S3841 D2273
D2945 C11520
H5914 D50
S2026 S154
H7504 S5868
H11969 C2277
D1833 D4639
S6307 C3913
S3299 C7161
H3559 C7102
C6272 C10003
H6451 D5445
S3939 H9409
C2885 H1258
C7607 C8507
D2327 S8936
D2410 C828
S11365 C7465
C11570 S2595
S1355 H12199
H3837 C292
H3785 C436
S6322 C4192
C11638 C862
H10429 S5585
C5359 H11255
C12130 H1528
S2375 C3896
H668 D2574
H3533 D1994
S1402 S12020
H4929 C8360
C7367 S3836
H9843 H1676
D6316 H583
H114 C1604
D3134 D10525
S3727 D1122
S10052 H9701
S8897 S166
D9941 S6559
C9994 H10951
S1478 S5767
H12060 C11617
D10378 H10913
D9927 H3775
H1520 S9989
S7574 S6402
S4025 D7085
H9562 H8517
C3712 S11142
C4755 C280
C2714 S5732
D6720 H186
D191 D461
S10856 C6890
S10983 D11077
D3539 S7420
D7670 C2351
H11817 C7089
S1922 H7156
S6261 H3395
D6595 H4515
C1099 D757
D2142 H2558
C9277 C7346
S1123 H4483
S3514 C1162
S449 S9537
C2166 C4325
S3570 H10605
C4264 D878
D7717 C1054
C1217 C7965
C10084 C7478
D3018 H2505
H2978 S9426
C11847 H431
C5246 D11955
S10382 C7558
D2066 H3745
C7433 C10452
D2187 H9900
D2224 S4379
C8385 C1996
H3170 S6442
D2110 C7305
C5078 C3774
D4977 H1873
D4649 D11930
S7922 D10537
C4486 H11871
H527 H7319
D10360 S9542
C3602 S3276
H8326 H2303
C7994 S5973
H1763 H2453
S285 H7239
C2926 H10165
D8138 S8264
H9866 D1803
C1632 C7703
D938 C5969
H6134 D5270
S11401 C1244
H3026 S5191
D2493 H12187
C6212 D2853
S4688 D6284
C9095 S1043
D9740 C5188
H2782 S1354
C10896 H2598
H724 H5721
S10635 H12238
H99 D213
D5104 C1662
H8971 H3664
D791 S6428
C4567 S4229
H11422 S1306
S6809 C9091
H1037 S5336
D3932 D2870
C1735 C107
D8843 D1972
S12041 D2714
H4143 C4699
H6555 D4398
H320 S216
D1552 C5503
H6788 H10508
D8368 C4473
D10905 H2574
H6521 S1580
S9946 C8624
C9554 D6305
S5261 S10162
S485 H8958
C11941 C10493
H3103 S4213
C1752 C6103
C10032 D7897
D10802 S7697
S4080 H6151
H8025 D2279
C3559 H5428
C8323 C9079
S5564 C10238
H6790 S1666
S2449 D920
D8762 S1331
D11391 H9638
S8157 C973
D10850 S5962
D10957 S532
D7327 C10882
S3866 S3927
S9211 H9390
S3994 S9771
S2455 H5761
S1032 D11525
C9371 D7440
C10112 C7606
C8640 H11197
S370 S11259
S4944 S7226
D9591 C5762
S1966 C10738
D7663 D4684
C4306 H2748
H8676 S10622
S1806 C4404
C11552 S3429
H3022 C4023
H7910 S9788
C4682 C253
D4447 C2551
H986 H6903
S6160 S2220
D11744 H4481
S9765 C10631
S12190 H1120
S11875 S10436
D7945 S5652
C2630 C8001
C6905 D4929
S314 H4119
D4806 C9411
D10980 S9669
S1360 S12072
H8009 D1296
H9960 C6539
C1313 S11797
C2730 D5085
H10614 C9489
D32 D1947
H5614 H7516
S376 C5744
S4078 C6068
H8079 D816
D5334 C1166
H3880 S11266
D9069 C6259
D6412 S9335
S2683 H6591
C628 C10692
C3665 S1360
C10136 H9265
C1351 H10667
S9916 S8072
H10425 S9983
H6830 C542
C10313 H5381
H1166 C2953
D8029 D4787
H9671 H6065
D8436 H8050
H331 D9046
D5484 C8062
D11788 C3684
H8288 S6516
D7876 S5562
C9585 C668
H5247 S8631
C11518 S10616
H3806 S35
D6926 D6693
D10306 C3397
S11372 C5231
C8715 D6998
C6395 H10390
S11043 S7821
D3132 D5866
H2491 S8228
C7304 H682
D4962 S3620
H9528 S9727
C11479 D3990
C5739 H357
H3539 S9829
S5574 D5567
H12020 H7948
S1634 C10618
H16 S9230
D6615 S9029
H4241 C3984
H10715 D7726
H5096 D1448
C3968 S3426
D3393 C10163
D12097 D2392
C11025 D4821
C12019 H4685
D8768 H6935
H10267 S4768
D7671 C1446
D4869 D9274
D4641 H1041
C10690 S5945
H914 D276
D160 C3959
D8158 D717
D9333 C2695
C6866 C11098
S869 H10458
S8184 H7670
D9822 H7387
D6119 D5239
H9779 H2772
D6859 D131
S10489 D11993
S4187 D9444
D7570 S2512
H3869 D6771
D7716 S10215
D9127 S7103
S1616 D8661
S7474 C11603
H2995 S12125
S1488 C1614
H10226 H11143
H7547 H3596
D4867 H4674
S11842 C7357
D64 H9851
C11347 C448
C6236 D2740
H9472 H3523
C1414 H6340
H7944 C2537
C3436 C1483
D6966 D3997
C3121 D11578
H10307 C2823
S2814 H7263
S11306 H3555
S10916 D3848
S11926 D10309
C3055 D84
D6637 H7226
S2721 C2521
S11273 S5846
H3533 S6504
H57 C3122
S10979 H5838
D10529 S12136
D10129 S4423
D2865 H2457
H9466 C3312
C3358 S11349
H11598 H5735
C4389 D11724
S6500 C7628
C7136 D8693
S11871 C976
D3107 D7464
C6459 H9748
C6266 C4108
S2813 S4582
C7963 D5632
H1478 S10125
C11213 S2142
H1207 C8963
C6203 C4798
S6079 C11061
D7429 S3895
D9395 H675
S11430 D7210
H5167 D3376
C10951 D134
S1971 D9766
C7990 D10249
C5805 H7200
D10422 C7550
S1782 S6046
S9723 S1793
C7274 S7087
C3650 C5503
S5604 D4483
C9729 C161
D7025 S7826
C4571 H1909
D2977 C4456
H9108 S6650
S8502 C3640
C10209 S3631
D8955 C549
S1201 H5757
S10222 C4579
C8912 C2414
H7652 S1757
C4915 C10515
S2046 C3859
D757 H10779
H383 C6102
D2137 D958
H7353 D8277
C10033 H7706
S10400 C9102
C5843 H10030
C5179 D11919
D7770 D4539
S1039 C9139
C9840 S4257
S2139 D9414
S100 C3986
S8350 C3663
S6437 D6826
C891 C7116
H11367 S9517
C6391 S1484
H10885 H4269
D1842 C127
H463 C5530
H8832 H8988
C410 C3104
H5007 S1329
C2724 S6953
S12209 H4297
S7941 S1374
H4458 H607
H2978 H8444
D3511 C3803
C2134 C6363
H1870 D2449
S1343 C9978
S2463 C7286
H11952 H4482
C7486 H10943
S6156 S5661
C6736 C11237
H9962 D11024
S8135 D12112
S10995 D5072
S11737 C8483
S6328 C5923
C6832 H6315
H8905 D11175
C1895 H4307
S4374 C8218
S7260 C11055
S5553 C1464
D10551 H3744
D2238 S7133
C2212 H10723
D8417 D10771
S10654 D1012
C8927 C4230
C4188 C6316
S2753 S8231
H6904 S7042
H4151 H8495
D6825 C2005
D2212 C4385
S3131 D2686
C11611 D1851
H8369 C5009
H3180 D339
S8887 C6182
S6375 H976
H3884 H5638
D10013 S47
H10586 D2436
D6532 C2637
H1563 S11654
H2177 S5102
H12059 D4725
D8164 D1769
S2864 D11952
C5083 S9295
C6654 H3936
C8612 S10214
H9689 D2757
C3155 C2605
H9010 H15
D3475 S5796
H3710 H3477
D3571 D1522
H6626 H9529
S2074 S11971
C9719 D12211
H10639 C3980
S10987 S9923
C2784 C10269
D1814 D11813
C3220 C11868
S10420 S6489
S9087 C5102
S5162 S10463
D1568 C558
H10523 H4720
S4031 S10738
C7191 D10434
C10227 H9673
C11042 C9537
C2373 S4238
D6539 D10048
H4907 D11763
D9960 S4165
S4178 D4518
D9482 S2103
H7452 C7861
C132 S3011
H9364 C2073
H4554 S11818
S23 S7927
H4622 D958
S7338 D958
D10712 D2589
C2133 S4696
H9505 D3886
H4934 S7978
D5941 H9504
D5906 H5792
D2388 H2009
H11166 H5950
D9900 D760
H7317 C8024
C364 S6974
C5414 D889
C1186 H7912
H1980 D12067
S11251 C10821
S5615 S951
C3858 H4194
S6241 C4475
D10711 D3999
S2462 D1541
H7846 D10205
C3174 H9562
H2912 H2631
C5493 D8056
D3322 D2821
D9046 H3611
S112 D9556
C3689 D3894
S4046 H2100
H7177 C9865
D9557 S2809
D2558 H7799
S116 H1108
S2282 C3116
C9969 C2801
D3965 H5800
H6730 S501
D9614 H9961
C5955 D11062
H11688 D7486
S206 C1922
C1572 S9674
H1714 S9199
H2100 H1384
H7883 H59
S4567 S10331
D10094 H9340
C9352 D594
C8172 C5120
S1596 S10935
C10705 C2993
D9398 C10609
C8098 C10548
S5364 C5930
S8280 D518
D11370 C7041
S10415 S316
H5780 S2975
H11037 D673
C8318 D11864
H11324 C9470
S3369 S8301
S1405 C2710
S11742 S10507
D11405 S5821
S2170 H6194
D8783 H7842
C7836 C11733
S6529 S6826
D10286 H6327
S767 D3671
D7539 S9521
C1199 S7261
D1647 C11569
H12201 S452
C6825 H4844
H377 D1571
S4511 D11521
S8008 H5462
C4246 C5330
D1128 H10173
C3612 H10779
S7993 C6119
H8723 D6322
D3071 C2093
S2465 C710
D259 C2473
D3369 S5093
H4631 D8996
C376 S2939
C8327 C10659
S243 S2280
D10411 C1664
S1235 S11202
D2220 H9442
H8651 H479
D11003 S6126
S3125 H1340
D3685 D1056
S2117 D4746
D9217 S12193
C5577 S838
D6647 C10068
C6534 C12122
C781 D1363
C2561 D7780
C2144 H7602
H2808 D2757
H9802 C3540
C2289 H2971
H1051 D6716
C3756 D9758
H3073 H3309
D4380 C5218
H9387 D11033
C4620 C9003
S8814 D10429
S4087 D8262
C5882 H3411
H11273 D11002
H12199 H8373
S11628 C6841
C865 D4905
S3430 S10138
C11919 H8427
D9735 S9091
S815 S5327
C11572 S11949
C3218 C916
C4774 S1314
S902 D9911
D3207 C3097
S2505 S344
S8432 S8257
S279 S9914
H7476 S2766
C8228 D2654
S3288 S8850
C7033 C8633
C8162 C3334
D4357 H5882
C7717 S1226
C2185 H4902
H6004 D5739
C2855 D5844
S11144 C8817
S3436 D2525
C5526 S5372
C11298 H5868
H4278 D536
C3751 S10219
S8121 C11324
C3758 H35
D8061 S3705
H4456 C7737
D8198 C8848
H11539 S3562
C3563 C3945
S11322 S3491
S1272 H9855
S10055 C9071
D11941 D43
D4113 D11412
H1940 S9109
H6719 S2164
S5266 D7279
H2384 C9585
C5617 C1632
H2002 H8361
C10541 D1310
D3507 H10935
D2151 S7676
D832 H3961
C8146 D7904
C1579 C1058
D391 D6853
S1030 C6707
S3145 H2856
D198 S6311
S1497 S3171
H4915 D7903
D6437 S1721
H8576 D11733
D12014 H2950
H7340 D4943
H3237 C9327
H3954 H6053
C8695 H9690
C4838 D3621
S8217 C3414
H7018 D10038
C116 D873
D10190 C4123
C8234 C1951
D10443 C3108
H2510 H10728
H4556 C8928
S1660 H3052
C3996 S5766
C5451 H3656
H9258 S7079
D3964 D2105
D5580 C3861
H4202 C8627
S9931 S2979
C3951 H5315
H12072 C5823
H8873 H373
H9692 H2025
H5392 D9558
D4581 S3091
H4211 C547
S2146 H10317
H8455 S9208
C4799 S3247
D11519 D4584
D11596 S10840
D8308 H11700
C3236 S1057
H3594 C5655
H10845 S5186
H871 H11880
C3229 H9247
H5252 H1053
H9936 H3990
C11703 C1051
S168 C9680
H8844 S2621
D618 C9063
D8741 C1793
H1521 S3132
H1946 D7824
S1597 S1835
H4022 D5999
C3406 C5809
C11819 S9366
C6140 D283
D1130 H909
C2594 H5367
C10127 C8129
C4237 S6005
S5632 S9820
D4201 D961
D8032 H8908
S9427 C2575
H5448 D5927
C766 D3985
H1539 S10845
S10131 D9225
D11434 C29
S5804 S897
H1510 S7970
D10440 C4173
C4631 C891
H6663 D1783
S5500 H4680
C1643 S5977
H5439 H8103
D9782 H7670
D1607 H2467
H724 D5483
D3904 C6411
D9380 D8637
S7119 C2261
H5437 D2417
D1738 H11215
D7433 C9393
H1922 S2069
H10931 C6742
C2583 H2907
C10343 D11553
H9321 C1023
D7226 D1157
H307 S4826
S2569 D5377
D6735 S2343
H9267 C1509
