50287 89469
D6483 H49588
D16241 D33436
S45140 D22281
H20942 S29933
H204 D43000
D10376 H38383
C15791 D30426
C40661 D21512
S48635 C45720
S4208 S43786
S16530 C8485
H764 D7656
D49412 D4810
S20861 H8855
H28166 D40062
D48358 D29012
S35924 C27380
S3392 C28933
S34768 S190
H41158 S31628
D49207 D8223
H48243 S44528
C46040 H8171
H4508 H37539
H17944 H43425
H6048 S27868
H30824 S40954
H8699 C24113
H49301 D31898
H6100 S1066
H11426 S43989
D10081 D32534
D7197 C39276
C3853 C12944
S29915 H34122
C45349 D40205
H42449 D3118
H4075 D48542
S37748 C26915
H47302 D8352
S24406 S4802
S35994 C48264
H42230 H25748
S7171 D31428
H9057 D7067
D19192 D1777
H39610 S21280
D13520 S12708
H16046 H16501
H43996 D16585
H19748 S8930
H39052 S33936
S43845 D5305
D6110 C25267
C22211 S6631
C43324 S25882
D37968 D29320
H29000 S35907
H49505 C23043
C16825 S21479
D27157 D39457
S30398 C4732
H31185 S7317
S26838 H42488
C34592 H40256
S17910 D12011
C43134 D16014
H47399 H12561
H48408 D10106
S29265 D38456
D21841 D14107
C33147 C19679
S35518 C27993
H1477 D13775
C28556 S6258
H49095 C25154
C14116 D18099
D27706 H13334
D44309 D34333
S27366 D17345
H29308 C12514
D41366 C11250
H30313 S26730
S27059 C37980
C32262 C30182
H32718 D19409
D6019 S23917
C20316 S27758
H11576 D17899
H48422 S18912
C11323 C26952
H16424 H9233
D23869 S4386
D17067 C1034
H18936 C38792
S43369 D44038
C6153 D5141
C29998 C25451
H5455 S442
H12712 C22639
C22001 H19006
C49185 C32561
D15405 S10203
S6532 C47833
D44120 H21638
H2947 D43996
H22722 D26859
D14784 D11467
D18518 H44584
H48220 H46146
H16033 H248
S24054 C23512
C12041 D29962
D29895 S22375
H40270 D47540
S6122 C7242
D4122 S4264
S20368 H19802
D11828 C27201
C16976 D30142
D21604 H8512
S40153 S23111
D10714 S43714
S47831 H11080
S43310 H14701
D39965 C48866
H17356 C43997
C28129 D23602
H39640 H18877
C35583 D6148
D16685 H9870
C33287 H149
D44340 D6759
C29462 S41989
C45968 H30536
C49789 S40232
S106 H6492
D13760 C31753
S50012 H32419
S40217 C803
C19334 S47481
S23639 C18478
S31511 S39035
C2103 H20183
D39036 H23429
D8970 S40847
D24198 D31291
H22347 H2679
H34190 S12752
H48760 D17971
D45616 H31281
D39025 C12223
C34624 C34251
D22051 D36507
S45678 H36816
S50263 C29046
C34350 S13135
C45250 D46914
C34854 H38791
H44826 D19156
D39116 D13615
H29082 D25089
D9052 S13916
S49909 C39757
H34727 S13412
D46605 S6164
H22211 H46196
H25351 S14697
C44555 D22273
H26010 S622
H22548 C4595
C42420 S37469
C10593 C4295
D14242 D39398
H43214 S6599
C37114 D25300
C20117 C22080
H9554 C8921
C41504 C21486
D50235 S34310
S23654 C49225
C26769 D31579
S21798 H20153
C15127 S33253
D34077 D16445
H32344 D1491
S33989 D31322
D18873 D31959
D21454 C8578
C15113 C14920
D16756 D34935
D46315 D46897
C16139 H47452
H6204 H13960
D45855 C29132
H38997 S1078
H5115 C13153
H13882 S9323
D46819 D32645
H8104 C49878
S26409 D24299
D14659 H1133
C40143 D16985
S18031 H6150
D24664 C22024
C23466 H39044
C13589 C38519
C21403 C6878
S33549 H17829
H21721 C40963
D2437 D4446
S26052 C29930
S19299 D13957
H20591 D20037
H8434 D18645
C34803 C20254
D17477 S30067
D32911 H14109
D26019 S32189
D47072 D42694
S14683 C6332
H7630 S32924
H18739 C7719
D3792 C43043
C21983 D11011
S1043 C24260
H16094 H5827
H48591 D5204
C48372 D17887
S48876 H25390
S36182 D18197
S49807 D22644
S31384 D44132
C524 S42192
C21685 S39853
D49376 S24997
H23502 C18159
H27637 H26205
C4835 S31073
D25989 H45945
D6502 H27236
H15806 H41842
H8393 D37847
D36138 C837
C5555 D36893
C39552 S7712
D33423 C24924
C28184 S19722
D31714 H34807
C41496 C15977
H22575 D28442
S24921 S13516
D188 S12785
S15748 S21592
H21103 H46428
H6027 D29465
S38094 C34584
D49506 C16118
D9451 H48488
H2654 S48010
C13105 S26516
D48351 S24878
H34676 S16202
H13833 H28110
H10142 S10414
H32125 C14563
C8187 C40016
S6643 D20185
D17971 H39237
H3735 D17287
S13362 H14153
C28189 C45700
S19511 S17837
H38259 C2403
S19356 S16834
S10659 C7336
D17480 C43280
D40572 C5823
D41244 D24909
D25476 C2997
S30006 C15752
D2639 H20001
S29739 D42205
D12829 C25482
H11205 H49602
D44350 D33008
C10354 S19769
D48812 D12983
H15114 C43919
D48888 S15809
D27289 H37424
C29326 H3253
S21287 D19449
H17054 C6088
S31346 H37697
D21369 D22578
S8489 S8900
H15290 H25230
D45149 S20619
H29556 C14388
D36204 D39366
C15569 S35495
C28072 D42688
H14581 H13219
S39139 C44322
H29324 H29753
S19758 H41225
D37892 H18713
H17266 H31993
D40209 S32006
S38780 D46493
D18150 D48568
H41122 D13385
H2002 C20154
S30220 S37444
D22884 C5048
C37084 C45428
S8889 C17894
S33301 D922
S6620 S46871
H3859 C49592
S48235 S5658
S5167 D6766
S43747 C47629
H3077 C34581
S46626 D6247
S20120 H1358
H22524 D39505
C24604 S7479
H30433 C30101
D26465 H29343
S8203 C44388
C27218 C5725
D17076 D12699
D42743 C45419
H14398 C2026
H30212 S14353
D25471 S15641
D37696 D38874
D23414 D18177
C28788 S7646
S25537 S47058
H4357 D35745
D31818 C35593
C33270 S729
S33123 D19087
H14956 D36499
C45941 C2665
H23065 D38137
D12138 H4628
C38654 C22277
D48644 C5930
S3162 H1870
H46143 C6212
H25370 H2207
C7145 H23641
S4559 H36055
D15220 C47270
C21238 D6180
H44650 H32753
H6098 S49111
C24276 D4043
C42466 H40335
D28004 S40354
D4525 D27051
D38380 C48794
C39223 H14403
H19964 H3017
S32948 H13608
D33886 H35381
H17602 H1293
S29102 C32035
S32511 H22243
C31559 S43192
H48469 S45007
S27993 C28684
H12715 D28002
S25309 D8793
D30748 H385
H27184 S27290
S26332 D20067
S12040 C14099
H43672 S49997
D25444 D37103
C25782 H43741
D1943 C49537
C14816 S45502
C6302 S35848
D20693 D30648
C16414 S35315
C16465 H42110
C9279 S40932
S13694 S3948
C46654 D26240
S6271 C42172
H32888 D27931
D50127 S8440
C46957 D877
C31523 S39749
C12962 H35018
S49668 D46354
H29923 C26437
S26885 D15998
H44914 S42937
C34903 C23875
D21684 H25486
C34990 C41226
C44614 H33556
D32747 S31199
D48039 S12567
H22109 D30773
H26767 D2997
H21004 S3417
H21011 H14043
H47767 H39857
H28346 H35772
D15582 C43797
S47748 S24142
S14900 H47419
D38819 S34681
S36540 C12470
S49613 D8006
C46733 D13852
H9602 C32896
D36545 H21559
C24085 D43454
C16602 H4115
D19560 H14936
S36479 C22100
S4649 C21241
S10358 H28499
H19057 C30054
S30717 C28307
C4235 H14992
D43699 C11439
D40757 C21652
H28123 C46839
D2133 D37476
S15177 D35727
S32815 C46434
C47068 H6878
S40228 H15
H33490 H18524
S34121 H29942
C39487 D12403
S22519 H18484
S4851 D43908
D45402 D13859
H27459 D19890
D3095 C17672
C28550 H40047
C45116 H40525
C23841 D49232
C12515 C21660
S21796 H21568
H3343 D14542
S38056 H48197
D33246 D25753
D11091 S45866
S3358 C37876
C45005 S17844
D13732 D4652
D19835 C836
D24749 H18618
D38819 C2367
S16071 S39912
D47171 D9261
H35286 C23389
C39235 C7279
S40136 S6818
S10687 H16403
C24829 D31082
H3769 D28520
H1294 H47293
S25871 S39150
C30134 C7681
S11787 D1097
S10644 S33056
D35318 C15341
D19961 H49298
S35155 C27022
H5254 D3370
C20011 S46758
H5492 H39745
D11007 H20007
H34491 S46957
H49833 H27047
H30240 H904
D24009 D23575
C39373 D6879
C43217 S913
C691 D7655
H34028 C5444
C46101 S39444
S36104 S28495
H25367 C11744
C5999 D126
D37334 H14720
H44125 S11371
D9697 C28965
D14748 D24957
D20652 H1140
D12499 H42024
S48691 H4993
H15490 H19847
S44191 S33853
S10201 D30890
S4029 D7005
C24336 H6984
D9525 S12611
S32972 H42161
C22223 H38606
S44158 C22503
D35243 C5939
D36859 D46211
H35607 S22919
D49473 S12549
D31956 D12438
S1645 S24481
H4600 H47075
S27102 D43156
S30967 D13029
S11854 D49173
H42432 D7388
S43302 C28206
C15062 H46425
D9094 H7321
S14952 C46889
C29241 D8921
H33691 H14763
S989 C12939
S8898 S14962
D1040 S44964
S41345 D49525
C331 S22332
S27823 H21430
D24251 H27717
H46959 H37674
C16583 D2142
C9189 D39056
H21045 D23581
D45489 H41658
C41517 C43665
S25128 S35929
S26899 D45659
C13578 C7326
D5479 S35600
C20655 H18336
H42898 C40834
S19423 H37397
H37007 S42596
C1224 S16549
D36229 D13857
C9066 D22553
H32782 C5548
C12748 C13777
C26313 S29146
C36685 D1024
S36507 D14087
S2384 H34419
S41572 S19342
D29310 H29593
D44004 C1716
D17871 D10853
C8279 C43409
C1824 D19991
S37086 H33409
D35452 C21433
C33760 S47513
C2824 H8121
D95 D17567
C30098 S16139
S6797 C39244
C45557 S48484
C16975 S18784
D36277 C1230
H33607 C4833
H27485 S46631
S31642 S11344
H15965 H17629
D42448 H48958
D31221 S1252
D16665 D517
H36045 D46918
S34300 S32381
D17170 D3227
S20452 C9222
C48965 S29963
C33649 S16032
H31928 D46299
H8429 H42564
H10727 H37056
C19091 S36295
D3473 C50040
H36336 D35174
C29887 S2943
D862 C10260
S17313 S39253
S48864 C22135
H38399 H14303
S18114 H27263
S31272 S37113
C34154 C29219
H27230 C43359
S21450 C44839
S40125 C8345
S25492 C30267
D48045 D8182
H39558 H49270
H18524 H19988
D34635 S19841
D22419 S45310
D31300 S35885
H20765 H49718
C48120 H12033
H26165 D21654
H9290 S16123
H25665 D12542
D25346 H35026
D46322 C8321
H45544 H34807
S36535 H13139
C24913 D7680
C31510 C45305
C25222 D38739
H13605 H41161
H46108 C37780
D25332 D20865
C36914 D10769
D13252 D17979
D23139 D25809
D19904 H24634
C11514 D48603
D23297 H6334
H38827 H29837
C22881 C13306
H28838 D4951
H15149 S47157
C16947 H49036
C33091 H36588
H4285 C7830
H1381 S35395
D24944 C22246
H49774 H30885
H25934 H45113
D6309 C17884
S21682 D3191
C39097 D13555
D6538 S32661
C34468 D28996
C31554 H39238
S44278 S32595
H27358 D4071
H10423 S6709
H36277 D6233
D28060 S8628
S11715 H8493
H30865 D20737
D33987 C25348
D44519 C16136
H35432 C2353
H22149 C17273
H12563 S44818
S23552 H11317
C31308 D36067
H41406 S31692
D15861 D42466
D31242 C4425
D3829 S16391
H32049 D42889
D45427 H20592
C15462 S34813
C32601 D25146
D40565 H16692
H3115 D17395
D34836 D5135
C29967 D6007
C25115 S6191
D50132 C40855
D15581 C1451
H20966 H28083
C8652 S29677
D25034 S39630
D7857 S297
C29232 S24429
D11848 S21807
H32929 H21940
S41361 D12854
H21873 H43229
S13810 C3662
D43798 S21873
H33074 H45309
D47137 D47620
H22326 D10622
C8294 D36319
C7876 H24489
S6758 C43074
S6406 D30440
S2311 D44821
C12276 S45362
H33379 H6666
H31599 H17422
C29926 C16797
H10745 C16188
S33043 C13999
D25843 D42079
H18929 H14259
H39340 S48225
H35300 C4574
D42157 C2372
S32578 D16938
D34890 C46638
S25734 D45298
H40260 D10727
S21456 C41787
D27353 D18892
C16702 S8574
C10010 S21846
C10809 D15604
C9429 D20587
C39810 C37299
S3348 S39625
H38593 H43708
D47816 S25366
D16439 D2047
C25384 D8639
C25183 H23290
D23847 H12344
H7902 D21723
C28331 S22828
S22051 S47506
C11312 S20021
S32252 H20591
D5395 D24005
H24644 C42018
C40559 H19057
C13834 C36421
H38250 C32364
C4220 D32680
S32793 S20471
H17475 S30463
S5865 H8746
C11229 S27718
H43397 S17918
S28705 C22259
D13554 C32752
S37096 S20368
H12526 C1448
S42091 H12635
H4782 C47156
H18197 D44580
S1210 D41727
D14473 D25483
C1612 H4111
C41249 D26878
D37027 S3060
S1121 C49597
C33930 C20228
C20481 D20545
H28853 S48273
H28193 S10467
H34007 D17629
H38695 H20485
S49818 H975
C24213 D20522
D5402 C38894
C37423 H32376
D9539 C16498
D3447 H32441
H12668 D13986
H35847 S41821
H150 H39128
S11159 D15364
C47013 C3782
S32654 C47918
D42748 H37711
C34694 D31664
C4071 H43746
C20585 S13384
S23274 H7048
D1279 S38246
H7571 H20969
S30811 D28865
D11009 D20992
S27564 S3925
H14316 H3528
C46500 S4043
D42320 H252
C25660 H17773
S38181 C38344
C11221 H4419
C15308 H42492
C19346 C12530
S32781 C33506
S37110 S39446
C49449 D35659
H41388 D33993
S37246 S17999
H6581 D2468
C16709 H49232
C43276 C21415
H32532 S17650
S23835 S44395
C43035 C10541
S28435 H16483
H31881 H50103
C8827 H1676
S32406 S42178
C15666 D13713
C23132 H22978
S45212 H35065
C12480 D33193
D21125 D47647
S30995 D43528
S14919 H22621
S35356 H35551
S26396 C22103
S22413 S16603
H13841 S41010
S2329 S48877
D21040 D19506
S45188 S4415
S479 S7745
H30158 S41577
H17410 H18544
D36574 D31122
H14550 C27110
C46298 C12273
H15809 H235
C27811 D35676
C27797 D33335
C23172 D8242
C39522 H22437
H21432 S15020
S5472 H33585
D15641 D41121
C24558 C19805
H32407 H33567
D9548 D45868
H26218 S9451
H39239 C26269
D1107 H23280
H1799 D36654
S4866 C3638
C33105 S35780
H4755 H9535
C34377 C8282
C45343 D18706
D48127 C42571
C30508 D23121
C40562 D39275
D42872 D31720
D3925 C34789
C6201 C8274
H35415 D45694
D23797 S38613
S22708 H3175
C15948 D36065
H5954 D25227
D1391 H43410
H32642 S48911
C20948 D43831
H13161 C5856
H6172 H31803
C14443 C24485
C13941 H26363
D22054 S113
H25785 H21272
D13973 D5533
C15448 H29673
S21086 S33686
D21038 S45280
C26616 C29924
S26409 S10478
S4300 S29096
D11991 S24401
S36318 D47085
D2557 D40368
S13095 S23570
H30509 S39462
H26559 S40433
S8687 D9905
S13696 H16496
S47764 S28940
S30349 H12125
H33948 D35710
C27677 H19009
C11315 D28804
S19367 C26344
C43026 H42782
H43462 C18391
C46661 H39000
H5660 D43955
H38659 S46927
C14925 D39104
S9607 D35542
H14379 C8108
C14029 H14840
S44626 H10083
D25773 D6244
S33145 C46301
C32669 S18057
D47059 D12158
H14386 C2804
H1874 C575
D46332 C23010
D39154 H16166
H6327 H24261
D13255 S28097
C7230 D49926
H22457 S46060
H13053 C18121
C48346 S29196
D40101 D1086
H18286 D21772
C31287 C7030
S491 D10905
S5411 H11172
H37572 D24278
C15776 D15464
D37598 D37017
C31337 S44223
D25125 S14336
C13993 D2020
S5951 C26351
C7909 C12884
H20989 D5406
H12165 S12134
H46018 H24530
C32902 H24458
D6724 D36741
H32406 H12258
D29496 H42015
D37896 H18615
D8196 D13031
H5897 C39120
C19219 H25946
C18316 D40045
H5634 D5705
S27225 D32905
D30493 C4872
C38975 H15464
S291 D32528
H8337 H29991
S12709 S37341
D44035 D42308
D35960 C21981
H4701 S7182
H8736 H20470
S18056 S48078
C47942 C11843
D2678 H40223
D21389 H35374
S11056 S11133
D24281 D24517
S45160 H29258
H23991 H11664
C33781 D14947
C36811 D23
S17855 S5990
H29592 D2918
S49295 C9269
S26683 S45009
D14667 S16524
S10632 C38109
D47367 H35117
D11398 D49116
H6354 C22663
D16713 S32339
C1485 C31870
H37369 S139
C35014 D35663
H29865 H38702
S18349 H9956
D32506 D2916
H21912 D33685
C25106 D42324
H15204 D49907
S676 D40497
D19795 S28772
H47662 D29501
H47739 C24300
H18653 D41798
H24111 S37520
C31669 H1921
H16096 C1796
D18860 D40069
S40394 H46944
H24426 C42262
H16741 C6271
S21279 S20730
D47285 C28831
C17058 H25974
D6215 C45322
D32029 D24027
C7342 S29577
D6 H2291
D21702 S39483
S50078 C48339
H46674 D14571
H30185 D12138
H22539 H11632
C488 S25241
S39462 H34899
S37816 H34904
D11283 S38654
C4841 C25448
S18232 S27903
C37447 H31367
S2837 H1099
S44979 C758
C8039 S21762
C16659 D43154
C14599 D44517
H36465 D23999
S28237 D41167
H9255 H1643
H42164 D6057
C31856 D31901
H40006 H6938
D38390 H13426
D7380 D31517
C16568 S21712
C20425 H48558
C20021 H6665
H18692 C35287
C27715 D16442
C31827 C30712
C33463 C47191
D5261 S37892
D35853 D1859
H42101 H24158
D20520 H7404
C34383 C38755
C48296 D45676
C48876 H29289
S28438 H17521
H43883 C34970
C10433 H41322
D17798 H787
C18383 D30903
D21226 H10187
S17012 S14685
H7940 C36928
S34269 D29251
D2056 D10839
D20164 H29444
S39460 S22913
S46220 S17908
H8962 D11000
H26056 D21502
C23393 D11278
S47740 H31112
D11125 H49954
C31919 D30583
D30002 D6205
C42818 D48809
D30183 S47799
S32817 C34203
S26517 D26593
D737 D27869
S22897 H13625
S1658 H30686
H6778 D35640
S11035 H11035
S4023 H347
C12042 C25724
D16868 C946
C28878 C2313
H25111 S26639
D15465 D21374
S42836 D675
D13695 D17488
S13616 H28564
H35593 C29772
D47494 S46693
D44769 H37150
C34170 S37443
S10216 C41298
S4706 C43379
H45255 S25603
C46409 D38036
H26718 S42525
H8363 D48309
D30523 D14822
S27647 S8034
D23571 D1706
C19238 S8300
D12485 D8832
D18862 H30378
S21778 C36382
C25930 C6684
H38935 H26694
H13393 H8829
C28089 S30904
C17212 C32435
D37670 C40983
H15221 S20299
H21750 C49008
H41869 H32505
S17022 C1173
H2706 C24195
C48674 S11653
D516 S8490
C26227 C8840
D50254 H11174
D35406 C12625
C753 D19231
C18153 S43189
C7354 D35134
C25397 H6028
S37486 D32486
D12278 H37091
C23941 D44561
C36174 H38208
H25713 S3422
S39483 H9079
H23375 D754
H23873 H12778
S13593 C45280
C14118 C30972
C29010 S41365
D11117 H29225
D40088 S46642
H45925 H7095
S32065 D41127
C11479 S5591
H17124 D41317
D17893 S17423
D42977 S35895
C43483 S27263
C3518 H11563
C29565 D14472
H23540 H29201
D16086 D26654
C37172 C41948
D30256 D31513
S44264 H10573
H47568 C33750
C34935 S27994
C33827 C27338
S48038 H30130
H9343 D47807
D8406 D20865
D41550 S24225
D7937 D6412
S27098 H44799
C39062 S43065
S27578 C37858
D38640 D40423
H35259 D20669
H40725 H15869
C46417 H34353
D3904 D3352
H41026 C47169
S43540 C1503
H10462 H35698
D14264 H38609
D21227 C10948
S7012 H32954
D27836 C24396
C37070 H44460
H6819 D4819
S42144 H44670
S35057 S13973
C20593 S38476
D40479 H41207
C28568 C18621
H21669 H37510
D21762 D27789
H33556 C10020
C47801 D31002
S7854 S36016
C27327 C37764
C6183 H10989
S17337 C33027
H44025 D27453
H31338 S37413
H43209 D3321
S37093 C6314
H6368 H13283
H9114 H42269
D3841 H28776
S48603 C18611
S27157 D1487
H46511 H2743
D49420 H17532
H26146 S1599
H23101 D43918
C49713 H4470
S38894 S2876
S29643 S8946
H39126 C42836
H11389 S10409
D34804 C38493
H48234 D25587
S40142 S8858
H26407 H4005
S38097 C47925
C7356 D47212
D14621 S26114
D25299 C2072
S29348 D17375
D48670 H40958
D29168 S10702
C5837 H6390
D33924 S20413
H5960 H43557
D6449 D35308
H12347 C49371
D19154 S22676
H33169 H16043
C3481 C42986
H16406 C16165
C13976 H44152
S36918 D31984
C30485 C18029
C12345 S38010
H15534 C40010
D18360 D10724
D25489 H11845
H10675 D46780
S4265 S19657
S42550 D21559
D10778 D7153
H8720 C39276
H28311 D1759
D29437 D671
C47911 H5615
C42267 H40470
C16695 S2021
D30314 C41824
D39037 C21481
S18137 S19463
C34040 S44714
D47428 S18028
H48674 C2615
C38922 H14477
C44014 S50130
C19158 S22346
S18083 S13529
D3178 S31507
H29883 D12907
H15323 H24309
D254 H38636
H44590 D24357
C3 H42136
C1082 S18208
S31947 C16040
D8519 C42634
H43725 D34585
H50021 H2523
H27985 D32530
S22966 S19809
H307 D46526
S9854 H32288
S6132 S12388
C38773 H45767
S18440 S44727
C37791 D16645
H992 H24542
H41376 S5877
S21082 S36354
D2567 D31846
C42770 H24954
C14508 D26392
D48092 S22779
C8501 S2571
D11478 S880
H16923 H1563
C29460 C27829
C13185 D7794
S3307 C44290
D31152 C9240
H43000 S44790
H23901 S11152
H4384 D6883
C10126 D48509
S34757 S37500
D45851 S40472
C11367 C1640
H17830 S6875
D15393 D44256
H2116 C22844
D10121 C9
H20676 S23912
H33068 D13646
C3372 C33477
S43591 C2999
C44368 C5925
S9126 C37596
D3102 S25592
H45096 D42457
S25189 D27321
D13081 C42529
H42628 D31874
H41573 C23760
S49765 C27057
D26432 C14669
H47963 C37118
D23609 H31711
H10057 H23728
D38114 C17877
S48243 S43514
S537 S15747
H36364 C22599
D45676 S16725
H42099 S12391
D27585 D27988
S8037 S35463
C44084 H46308
H46549 S28030
S6496 D5958
S21498 H24746
C38018 C13786
C12447 S26589
H14460 S2196
S4357 S17926
D3260 C11603
D26048 S9174
H357 S36116
C19181 D37198
H2775 S24531
D3348 D14922
D10105 H29358
D9107 D33342
S46486 S915
H25515 C35007
H7805 S15892
H35384 H28176
D35974 H46894
C49373 C14480
D28419 C10686
H34758 S16913
S5106 C5234
D27430 D6550
S2104 H31482
C10513 D43219
S6703 S29838
H16033 H24352
D20096 C13748
D3775 H19367
H19850 S2395
S26136 C7459
C11213 C209
S25502 D39898
H47313 H3940
C11754 H15174
C15502 H28773
C4683 C18649
C30431 C26284
S9121 C26353
C10099 D1050
C11090 D27028
H8597 C14880
S5726 H44191
D47331 S48763
H8132 D23567
S49335 H23641
S25802 C38300
S46418 D48467
S43469 H7313
S18513 H37391
H11952 D21426
S14960 H25436
S5336 D10961
S31970 C23642
D24636 H8664
S2262 D36616
D47780 H32566
D18550 C11065
D49074 C35700
D10950 H33686
C4977 S12676
C36563 D2211
D13767 D38300
D723 C36305
H42393 S6186
D47108 S25479
H38768 D6727
C42686 D31323
C40666 D21436
S10476 C38417
D23671 D809
D43850 S25145
D33694 H5031
S37470 S48040
S21 D30685
C46032 S48572
C28972 D15123
H29275 D21513
H484 S34954
H19325 S48644
S35268 D24781
C18885 S38283
H15703 S14298
D25093 S16936
S15416 S36685
H41792 C23700
H26985 C38689
S48471 H2913
D1612 C48712
H48384 C3923
C48101 D38592
H14927 H11807
H9344 S37533
C40528 H46759
S5180 H33726
D30741 S38297
H27071 S20523
D31516 C42754
H1417 D43811
D935 H12577
C31333 S23658
C48927 C24169
C33363 S29288
D34909 S45337
S28703 S49448
S1324 C13369
S33295 H37788
H27100 C30966
H15144 D20408
H23351 S28657
C13046 C45812
C35627 C50264
H40984 C35288
H7199 D22449
C42410 H4190
S7221 C12393
S35207 H30471
D4551 H50210
H7456 S35054
C16128 D44846
D31073 H15546
H927 C48782
D1928 D6768
H42687 H30468
H36395 S16013
C12460 C10055
D3057 D9775
D12357 H901
C39246 S21994
H3765 S5806
D48249 H17583
D44342 S22238
H43514 D2848
H43101 S19652
D28708 S36368
H16146 S9848
D17378 D34570
S7132 C36089
S33779 H47340
H26320 C23276
S4526 D14503
S39950 D24284
C38953 D5358
S16568 D43948
C17099 D8895
S4791 H30295
S7877 C15073
S33794 S8265
C47657 D20175
H26141 D11684
H2945 S40784
S26753 C34738
D49987 S33619
H13331 C8863
C18905 S26102
C24314 H39470
D28684 H43183
H41842 S4970
S47216 C1070
D24862 D43049
S33334 C16340
D44279 S12532
H34162 D26841
C18009 S41327
H28649 D36691
H47092 C31954
H27747 D18113
C14574 C24649
C6345 H43044
S14407 H14467
C21237 C32445
C41447 H26031
C29091 C34809
C36929 C49498
S9422 D3630
S27719 D10340
H7442 D32036
D6307 H8635
D15589 H47562
H20542 S45346
D41656 H18383
S2976 S12041
D40475 S39168
S26548 D5584
D36518 D49909
C38980 S46345
H12279 S4174
D4665 S33210
D17641 S31787
H16059 D41350
S33412 C48659
H26131 C17936
C11043 C41349
D26809 S41301
C34279 D3295
H5674 C36978
S17166 D22052
H32436 D45885
D38022 S34274
C21461 D27540
S43198 H29455
H40251 D2545
C31425 D24817
H47135 S23075
S19074 C24244
C3305 H49378
H48655 S13672
S26998 H49242
C1283 C48540
C29703 S22515
C35525 S12605
D8968 D22377
C42592 C35342
H3006 H42382
D26333 D28705
H49378 C43718
S34750 D17224
D31651 D19178
S1252 C28065
H32638 C35511
H46263 H27858
H1749 C36055
C28277 H32172
S32537 H48940
D20138 C43086
H34766 C30800
S129 H20946
H32374 C46330
S13691 H28108
H36732 D43043
H17433 D40160
D44637 D13180
C10386 D40079
H49399 H28843
H30355 D27233
S18412 H10007
C3789 D22775
D3594 D27995
C32871 C44112
S46672 H35530
D5453 C9168
D5530 D33966
D23019 H25569
C18010 D338
C25302 C15850
C21699 C37095
S44942 H42412
S40407 C13067
H33966 S37847
D1748 C36126
H49535 C31963
C38908 H24609
D24217 S21414
C9264 H14206
C30507 H33891
H19995 H13609
S45404 D49874
D33681 H28548
H48722 C14266
H39412 D5645
C45133 S49350
S49952 D28061
D21681 S8683
C41341 S2379
S13580 D10187
D33081 H47100
D42566 D45344
S6810 S31779
S39007 D1058
H36322 S23616
D3685 D22839
C40940 H30564
D8316 H44285
H10015 D13915
S823 S26365
S4505 D9484
S49504 S25669
S34027 C11893
S47485 S7314
H32395 H48696
C32355 S29076
S32875 C44092
S26803 C27524
S41867 S16837
S32715 H3130
C17523 C38921
H15770 H49981
H5010 D38486
H12194 H15516
H42690 S990
C29903 H9002
D49735 H3988
C3088 S47381
C24788 C33209
D15684 S33291
D17135 H33083
H32846 C9884
C11113 H45669
S41238 H23710
D5977 H20692
C43303 S48148
C29504 D35327
S6284 S45781
D3967 D22485
S13941 D37094
C44697 H20440
S47589 H22967
H36739 S17070
D8867 D31086
H46180 S35297
S2644 D32836
S16367 H28537
D16379 H12743
S7242 H7808
C30009 S14889
D31279 C24042
