82668 12828
D46899 D63633
C72742 H43385
C24133 H501
C34529 H68565
D69743 H63631
S55037 H24432
C37977 H62104
S2089 C68527
D70626 C51443
S14946 H62908
D71010 S54093
S41196 C71480
S32822 D23695
H50218 H47711
H49342 C17299
C5861 C49856
S43495 H63099
D35172 H39163
C58843 S48126
H62508 H29362
C50887 S1961
S68518 D33283
S50467 H47455
H48695 D44965
C81173 H26032
S19437 D3130
D25702 H52365
H18751 H52504
C59960 S74926
D59522 D66419
S62842 H50661
D17367 C352
D56820 H76958
H44185 D10399
S65610 H61112
H65179 H75154
C10994 S44287
S5068 H69793
C53048 D40087
D78664 D25148
H14793 S61378
D45991 C52334
D28231 D58596
C78498 S25441
H48613 D56443
D47009 H45623
S41028 D9581
C63526 S81995
C44866 C43630
C46157 H63596
D50474 S46585
C15042 D69161
D16792 S18107
S1778 S37298
S5806 C22711
S47421 D20547
C19276 H9189
C30718 H54724
H25843 S64317
H76298 H19733
S29338 D47129
H59427 C48601
H28756 H18940
D48577 S64013
S51487 D39766
C12445 S80413
H65232 D73083
H16020 D20110
H29516 D68085
S19620 D65476
C35699 S17199
H43209 S7652
C3892 D52730
H79409 H25545
C28943 H17422
S35426 H14854
S51267 C37162
C23387 C62437
D34659 H14794
H26335 H11813
H3241 H66092
S44604 D6623
C32294 H72644
H45955 H56320
D50106 S58364
D76361 H28604
C62000 D14946
S21112 D61775
D20176 H33529
D50650 S79068
C40737 C62090
D19636 C82399
S69706 C77640
D73888 H57688
C74532 C46781
S46561 H79196
D48217 D76199
C13586 H44197
D12761 C7457
C10062 S27625
S29569 D73151
H3413 D16312
H14717 C33311
D80665 C72576
H80420 H19485
D28522 S60482
C81956 S3109
D66609 S28558
H67699 H54464
S47129 D5076
H624 S47581
S32897 S50406
D81213 S41694
S11077 D36921
S38764 C27687
D29552 C3407
H62018 S192
S69786 C31980
C55865 C80801
S1947 S5738
S9485 C50489
D17157 S14562
D36259 S27305
D523 S75082
C29799 C77084
C40232 S31592
C44491 C33333
C64057 C47768
S71893 H77789
H75072 H59916
D1724 H7730
D6552 H41320
C80589 C24618
H48774 H72301
D19552 H3048
D70236 C58838
H71302 H10332
D58634 S29915
C35407 H75100
C15135 H62236
D28086 H40953
C78795 D38428
S26091 C46610
C30531 D26189
S79627 C17068
D32705 C22115
D30170 D59510
D72159 C70213
H78104 D38228
D81033 H3145
S58019 H14178
H3339 S8164
S41911 S56148
C71637 H40818
C25312 H66738
D37618 H42108
H12257 C22845
S15237 S57351
D73406 S34223
H196 C68510
C39035 S29103
C58504 S5037
C30118 D13637
D81322 D18598
S41534 H24066
S17113 H8243
H29019 H57616
C48541 D33740
C80226 C46878
D45757 H10568
D33813 D25391
H33070 D74435
H44919 D1264
H11355 D80631
D78252 D79692
H74579 D4475
C9745 C38255
S3486 S48644
D30151 H12550
H71702 H6856
S1115 D30680
C68623 H51235
S69811 C19947
D21473 H54893
D19225 C77192
D82481 D48676
H66969 H16565
H7109 D44122
C35409 D4178
D12769 S41847
D41277 S57152
S65788 H72855
D9379 D57318
D57180 C26654
H71148 S3725
H37787 C41455
C32411 S4188
D20049 D14656
D46550 C23161
C32811 S81156
S55131 H24779
S75272 C57462
H30123 H45598
H32747 H21484
H64995 C40235
S80168 C1648
D52347 C76235
S81347 S78030
S11363 H38904
D53370 D34420
C72426 D3854
S21636 S12495
S14686 S35089
C60428 C66093
S33160 C24170
S49399 D68112
D78518 H69888
H75483 H13479
H71479 D24490
H25290 D17402
C25428 D44018
C23858 C11804
C27507 D56237
D997 H43743
C18210 D7003
D70902 D38962
C54773 H59883
H82080 D52254
D54079 C59778
D80564 H3232
D21855 S13891
H22141 D64608
D45939 D77464
H17215 H76727
S30283 H10621
S70263 S18662
H64865 C52712
H39811 D6168
C32345 D43813
C18802 H4823
D38996 H46600
C42945 H49901
D41667 D42566
D63349 C77807
C41799 C18162
S12085 H72392
C39845 H78007
C18757 H39926
H4502 S1321
C6077 S71339
H53666 S32230
C47899 H74660
H43353 S69600
H1019 H70214
S24954 H39256
S6804 D64570
C38804 D65946
C70708 S50524
C51883 C73996
D78157 D58822
D23020 D72907
D23171 S73302
D54249 H49703
C29186 C38701
D47322 C10258
S77463 D19466
S28066 D4981
S13860 D12182
S6063 S22311
C44924 H37878
D72046 D73260
S61973 C58900
S74984 C55005
S40172 S9589
C60837 H33766
S17038 S76623
C77870 S70811
H30071 H32688
S65867 C69225
S30552 S4518
H63947 D24779
D75710 S29166
H33233 D26857
D44917 C72328
D66322 C6306
S32728 D8562
D81200 S78360
C885 C49470
C17475 S13212
H56203 D67555
H24960 D69457
H56622 C7712
C4991 H45459
D19514 S65852
H13825 D16843
S54782 H41366
H38068 S36281
H8082 H76486
H5375 D31346
C46 D21635
H34921 D48777
D56987 H1684
C82281 C7706
C10964 D58642
S16580 D42519
S50415 D7195
C18709 C47170
S51348 H45131
H8660 S50112
D51244 C36405
H58198 C17782
C72890 C54523
H33662 H81440
D280 H80492
D25105 H1643
H15750 H64712
S36940 S11092
D60521 C28850
C27205 H77630
C56158 S61048
D74210 S26868
S16791 C69158
H70218 D29870
S17031 D50095
D31545 H71279
C81268 C1933
H61964 H68784
H68316 C67288
C40955 C35536
S68509 D78612
C18326 D16976
H16040 C39185
C28648 H8969
D78273 H39630
H10602 C78627
S255 C5969
C78927 C37747
H72252 D46347
D51280 D34473
C49317 D23310
C15632 D24025
S49082 S63426
H72236 S14609
H66130 S77415
H77650 S64502
D1260 C6017
D77769 H76358
H73528 S66131
C81189 S51444
H35173 S37730
C4335 D16079
D80320 C34091
S37657 C67595
S23415 C10510
D65599 D14620
S52077 S64045
S68876 D20384
S35896 H71787
H8318 C36882
D15254 D28619
C40458 S7663
D13042 H75619
D37231 S22042
S5222 D46422
S43087 D6489
S9197 H80290
S28140 D18460
C17323 S31054
C60642 D13872
C47891 C11145
H59971 H66921
C23664 H72356
H17852 C60503
D72167 S52476
S30555 S36117
D52200 D54650
S4004 S860
D78943 S74639
C72591 D31410
C81693 H4440
C4265 C57334
C23031 C66088
H67413 D30956
C3373 H31344
D82002 D29108
D24306 C50020
C76798 C9827
S23607 S11235
H49494 C52893
C62557 S65830
C71113 C38313
D9685 S67418
H40963 S45478
S78798 H57107
C66205 C70162
H36862 S17733
D74853 C44226
S27707 H38564
H8959 H8368
C42280 C76857
H70137 D5578
D2262 H28387
H69232 S26575
C14245 D73572
D38636 S34321
D39929 S78987
C77728 C41445
C66971 D7951
D39954 D22981
H46068 S51013
H3420 D48977
S47214 H2435
C3490 H33294
S28025 S68395
S63910 S80523
D48139 S47457
H34649 C20002
S15233 C20834
C6063 D40642
D16046 S30337
D67094 H81091
S14833 C7858
D34272 S41622
D70332 C61829
H24401 C42782
D39249 C75249
D42428 H54415
S5521 C51582
H54784 C19950
H16663 H64553
D10190 H73224
S41383 S79899
D23674 D27511
S52425 C52092
C57482 D21170
C35065 C27924
D48766 C60365
C3766 S51378
H20233 S4378
C46169 H81408
D21327 S15568
H25158 D51474
D55968 S24837
D61118 S68832
H21768 C69255
H58319 D14326
S39676 C62523
S4922 D81054
H48065 H59437
D80724 S55352
S1073 D37239
D26791 D36529
S91 C69639
C5874 C55867
S17490 S65661
C80874 D73131
H23425 H55497
D9600 S46689
H70262 H29038
S22827 H69601
S3388 S51775
D48688 C41243
C62417 S55322
H63120 C24253
C26445 S26523
S64015 C7106
H54602 S4583
H51243 H51462
S45357 C46239
H31646 D38334
H62378 H22379
H54857 S39268
D37898 H73500
S41966 S19805
D6298 C79479
D16616 C79481
D77775 H27921
D70812 S54010
C81307 C37688
H38999 S50198
S31982 H15811
C41254 D79477
D45330 D37030
C81427 H77266
S7557 C65027
C30057 D36882
C65086 D58675
C16201 D42141
C49653 C65487
S56978 H22659
D74068 S64907
D38372 D43784
H45959 C20239
S13483 C36380
C19270 H23517
H29064 D69502
C2506 H55911
S18006 H55515
S32346 H81172
D67961 H65992
D8909 H54479
H13558 D81505
D43017 D54983
C53527 S19718
H20620 S22619
C22649 H9104
D24172 C53497
S82316 C13111
H21956 C8867
D25777 D77830
S7680 S62368
C10725 S3067
C4148 C17828
S2643 D46159
C29766 H73787
D43767 S3964
D35888 D82019
H66388 D13881
C17506 H62810
D64732 C66405
H20398 S11279
S12478 S77780
S46141 S63686
H19690 C44999
S20913 H23650
C24628 D54934
D16526 D6500
S37129 C33985
S72318 H12049
H78606 S4616
D26791 H1783
H31655 S72218
H21005 S12132
S4063 S19041
C16386 D77166
S34315 C25637
D19489 H52364
D2635 H4763
C24592 C6686
S69282 H24550
H40847 H10251
D82261 H82214
C19900 D27400
H27054 H28737
S34075 D74690
H50797 C75309
D23496 D38387
D25103 C76744
C19993 D55083
C67633 H66654
C22494 C58919
C28623 H76229
H57336 C62666
D65543 D11496
S81207 S45916
S76745 D64454
S41362 D80552
S28637 S60705
C47006 H71734
C82585 H26480
C25648 D24310
D26842 C31330
S6297 D20544
D2462 H72135
C62798 S20723
S15262 C46285
S27923 H1796
S44015 S58375
D27342 H52918
C75316 S56465
S57797 D56449
H26360 D67353
S49942 S17151
H25184 D10820
C29851 H15325
H20732 D5215
H66124 D19132
S12234 S50595
H43426 D46187
S60124 C81926
C8743 D2589
C48584 C76206
S41980 D15867
D6527 H35641
S76688 C20448
D30637 D17788
C41364 S6238
D63778 D41809
H637 H19773
D61636 S15865
C66968 H32993
D8579 C4427
H8375 H57456
S46034 H22264
C51614 C69692
C45224 C70995
C46985 S47077
C5066 C26064
C68869 H30617
S22704 S45091
D47351 S3546
S52730 S20488
S41723 C47650
D29152 H41386
D31644 C81351
D11224 S15521
D42688 H4006
S32671 H70672
D538 H66407
H3399 C12292
C43780 S58608
H78163 D3548
H47901 H10306
H32428 D53164
H52672 S82404
H76816 D18543
S53884 H59470
S7166 D64992
C8589 D55743
C74495 S73423
H41815 S65098
D43916 H60359
D7265 D65364
H4149 S20604
S35937 C74007
C1529 C47226
D34986 C16906
H30011 S1190
C39068 C17413
C38353 D81422
D30021 S73892
S5663 S18647
H35590 C53693
D61169 D36237
H6245 H25253
H13984 H21303
S71576 S25511
C81005 H34492
D16028 S30193
D29773 S70991
H78805 S81838
S71184 S37571
C17060 D59486
D47159 C81353
D51507 S18650
H6585 D44588
S61928 D58095
C13173 D28965
H55636 D2573
H31810 S74798
C50272 S1843
S34498 H44331
S76416 H52211
H73420 H78099
D75788 C63366
C21484 D5874
H54638 D1464
H2709 D48260
C62507 H30094
H66368 H53822
S70788 S81173
C59748 C72855
C25038 H66193
C40469 C78905
D48788 H10048
S78814 H52675
S70994 C51161
H49999 D31623
C56211 S25256
C28055 H34575
H2623 H72042
D59047 D55780
D40449 D15149
C31908 D56129
S70261 C44724
C62300 C48959
C21720 D8067
D82575 H75494
H276 H17074
S46752 C23888
H6145 H21992
D28228 C74305
D82591 S53510
H14816 C56011
S68024 C38946
C47437 C32832
D9236 C24029
H63435 D48043
S73198 C69168
S34573 C81035
D47831 D75746
S75614 D41479
C50310 C61063
C17953 S68196
H51199 D21373
D39974 S20248
C25557 D20306
H13628 C32563
S59237 D26596
C68083 C4107
H59181 H80155
H22196 C3572
S16994 H79743
S27816 H7086
S33296 S43530
H8954 C5722
D18598 C20946
S62177 C15564
H52285 D27164
C38501 D74722
H22864 C73359
H77329 C37618
H46812 S42669
H19634 D24198
H27036 C37395
S61636 D75335
H10303 C472
S15682 D3001
C65140 D61931
H63640 H15267
D13473 S82454
C48473 S28780
H50646 D58497
D68694 C4779
S45859 C22446
H39958 S72845
C78236 C79657
H81753 H31519
D16092 C51430
D29288 S17286
C74514 C70767
C44140 H73694
S5690 C44486
S31003 D20331
S46888 H15493
C22023 C37149
C48544 C57325
C77317 C65756
D77313 C15580
H51764 C29500
S12862 D51403
C62267 D31692
D16195 D11596
D55871 S58273
H77728 H47079
D41171 S66897
S19978 S70511
S23620 H62962
H46101 S9879
H42888 D45386
H49866 D1539
C61914 C14837
S54459 S80754
H2277 S8609
D20282 D61006
C9891 C5982
S7166 D41502
D71433 C16030
D1152 C8011
H29884 C11501
C38444 H45790
H62480 S2972
H78910 C1007
H16566 S25547
D18283 H7769
D25061 S64252
D4890 H55443
H51758 S78818
C67036 D8931
S25813 C4245
D60925 S3220
H10328 S76389
H11166 H14538
C29662 C61999
H63736 H40104
S26831 H7806
S66540 D59044
D41781 C24352
S77510 H49210
D52498 C52266
D33579 S49346
C80574 D31863
H76352 C73384
S21166 D51675
S75726 C30181
H74378 S67167
C43389 D29792
C43217 H10506
H81195 C58163
S54013 C5258
S15759 C56369
C52919 S77765
H24726 D5622
H67027 S42728
C57954 S48758
H79826 C23894
D52105 H44528
D24978 S6686
D33840 H68324
H13068 S9197
H40972 S68615
S42334 H64355
S77942 C63510
H77780 C39525
H25650 D29258
C74310 H11187
C43060 H81457
H39266 S58681
H33420 C51935
D5524 H48840
C43752 D45423
D25917 D18849
C67089 H65532
S1043 D44147
D15866 D80587
C66230 S68226
S80962 D29266
S55733 D48674
H8896 C30875
C44160 C48499
S66245 H33171
C28188 H32676
C81156 C39170
C45150 H29974
S57566 D13136
H37818 D51864
S14177 C5400
H19330 D7901
C65509 H9368
D8883 D8929
C35542 D26534
S11176 S38115
D20140 D48049
C58296 C79891
H43712 H5172
D16276 H75246
C13595 D1384
D79356 C26278
C48049 D16667
C50052 C67270
H74949 C13343
H70333 H45664
H42395 H31812
D74487 C72825
C14056 S30524
D77375 C52013
C20692 H80600
H51389 S16562
S78030 D79054
D43247 D7783
S64189 C54670
S845 H45796
C7836 D80154
D6141 C45839
S67190 D64898
D77664 D76973
S47211 D48234
C12962 S66680
S61634 D3595
H14602 C58912
C32872 S49341
D76778 S15246
S48136 H60768
S16711 S61276
C42528 H38656
H7429 C73598
C45738 H60666
D39782 C50967
H37165 S36717
C28592 C78243
D16324 H78669
D47104 S40417
C13012 S7191
S44441 H35326
D70849 D57859
H40386 C53300
H40133 D76172
D59948 H28541
C6747 D11917
D6925 C66263
D6873 H33623
C28162 S17712
D30094 D44482
S57307 D4958
C40860 H55357
S65047 C61011
H68465 D70002
D23744 C72430
D64189 S27688
S48837 D19721
C82441 H45521
C78462 C71532
H24641 C15279
D8734 H18269
D25473 H18408
S35939 S30424
D52398 S12196
D6139 D41189
C3508 D37536
C67615 D5105
H76746 D42818
S77827 C34700
C5948 D49614
D64820 D40001
S74397 D28379
D75669 H23834
H52862 H11804
D66535 S8179
C55328 S57582
S12597 H4446
C37784 H75010
S79003 H7560
D20946 C4527
S50707 S64770
H21777 S1402
C42575 D15201
C60303 C3038
S73911 H42186
S39552 D7967
D42097 S40659
D15146 C17798
H51969 C59521
S17379 H530
S4934 S74974
D28026 H10169
S65342 H9679
H26964 C43088
S7869 H73103
C13345 C20345
C73792 S46230
C57168 S42329
S19737 D2392
S70201 D72468
C40603 C25773
D40527 C17018
S60944 H57011
C70448 D13101
D47396 D57038
D8455 S49949
C11680 S38362
S23334 H55003
C72685 H76843
H39165 D11833
H1779 D73848
H69049 H57236
D42302 S38954
D23974 S14614
C15171 D13763
D60410 H32418
D40823 C33845
S47636 D64358
C16038 S79028
D13134 H28049
H1527 C70759
C73164 H76991
H66879 C13099
C30576 H45206
D40024 S29268
D64785 D59348
D21784 S66169
S32082 C9493
S50546 H62289
D73728 C66857
C22723 S45608
S4276 C74293
D38280 C68907
D52606 D32918
H74404 C57720
C38168 D52979
S40311 S2503
S60498 C20460
S7930 C60508
C12929 H54400
D12771 D20990
D53889 H80468
C34388 D35332
C17319 C19122
C45603 C37831
C35469 D50731
S15124 H46568
S51706 D17621
H32995 H57944
H38016 C25004
D61092 D71469
D81565 C50368
D596 H65088
H54195 S6446
H110 H58030
C67443 S38768
D45956 D39583
D68448 C30172
D45116 S1420
C74485 D20839
D22648 S46741
D6300 H34405
C4495 C4632
D9875 H76694
H27906 H20714
S28401 D36625
H28480 D56729
D16192 S60533
H56377 C66941
S11953 C34994
H65680 S3011
S82167 H75456
C48401 C66861
D7822 D57907
H76888 S59871
D16419 H55866
D41547 S56918
H61669 S7556
S46740 D28360
D75643 C12894
S11034 D47026
C20280 D21755
C77685 S13265
H42210 D52538
C73931 D47590
C76932 H48171
D55700 D40518
H32653 S81521
H62517 H78912
C36428 C19205
C59554 C48212
D15759 D68787
C16258 H5718
S64608 C6489
C4874 S73030
C63353 H26837
S14415 H46163
H25267 D35036
C38907 D66326
S51148 D24787
H10030 H68128
S24248 C10336
C12402 H50640
S11078 D59810
S3106 C58819
H62274 D7789
S38178 H9929
D22142 D2886
S80273 D72678
C76918 S54473
H38101 D32054
C7919 C81041
D40218 H77929
S16765 D72388
H67624 S15579
C60676 S46129
H6250 S15738
C4318 D62941
H51870 S81388
H58097 D42235
S42058 D43849
H51090 S82655
S10544 C3167
S72879 C2528
C25174 C78543
C2026 H14156
D74685 C71831
S34265 S23325
C15538 C50861
H74936 D1084
S27643 C69383
D2543 D78816
H60438 D21017
D15325 S24555
S51312 D78415
C75447 C69072
S71151 D32685
H21521 H74735
S52895 C54823
H42620 S78120
H18689 H43355
S57772 D50945
C72455 S24492
S46267 C66567
H65160 D75221
D23626 S58050
C70145 D2166
S77953 H5115
S14678 S8263
D12894 H27536
H62896 H20590
C65510 S38241
C24503 S70208
H52436 H26858
S36787 C50963
H50684 H42701
H51275 S69334
D6983 S75306
S64432 D263
H48068 S80677
D16614 S4876
D25864 D27577
C13968 S21844
H18706 S59360
S28166 C65079
S4515 D14394
H53190 S64995
H71923 C46569
H52217 D60478
H51945 C74062
D8174 C37844
S14241 H65217
S21868 D74828
D67652 D19665
H12884 C80348
S9523 D27213
C25130 D75013
D37362 S16425
H11344 H2841
S78393 H75471
H42500 D7522
S67492 D29673
S16952 S2693
D9552 S62384
H16124 S41338
D78643 D23151
S41979 H37678
S63188 H74317
S63754 S36624
C65610 H80888
D37866 S28204
D5646 S26282
H38846 S80236
S12888 H72333
H21880 D77755
H53070 D15185
S38567 S81125
D74142 D29470
S51028 D7116
S53748 D64384
H81527 S55860
C13182 S78124
H20269 S70069
S1842 C57661
H16708 D7402
C75499 C32350
D41977 D72331
C82401 C68131
C41986 D26309
C28566 H44216
H39928 C25061
H8222 S46881
H19330 H22093
D63508 D78108
D73833 C29529
S20689 H60143
D13809 D63902
C54890 C78441
H14327 H53449
C64611 C40491
S14363 C45676
D60463 D67596
C17544 H75681
H57079 H54394
H13326 C78229
S70060 S29766
S10035 H78938
C34757 D77553
S49806 H65183
D2091 D77902
D28611 H49025
S47770 S4805
D25558 C30094
D64279 C81845
C16032 S36103
H60633 H56731
S15586 H70429
H51134 C26125
H24298 C25471
H30836 S1821
H39150 D21558
H56893 C25964
S12161 D75876
H16408 C25254
H69195 S30995
S15048 S75422
D16897 S43774
D59029 S47371
C34788 D22085
H34251 D26273
C81310 D79819
C71241 C77621
S73734 C39418
D33549 D49362
C40638 S3437
C10151 H71245
D5326 C2023
H60848 S5255
H71615 H16897
C13478 H4101
C75235 D14281
C39500 D59382
H8586 H39994
H31907 C81004
H70587 D52799
C2863 D29125
C26328 D50197
H69678 D27796
C71680 S73315
H22841 H22384
S48275 S71256
D39834 H71720
S2858 D37065
S55403 C32837
C34167 H2357
C60611 H30177
S63278 D73140
C64549 D1897
S25861 S43758
S10386 S56941
C24690 H59331
D70175 H60323
C37380 S40463
C16524 S48115
H19884 H65498
C82274 H61819
S65619 S51786
H1266 H16020
S37113 C30073
D25650 D48076
D56295 H62700
D31757 S68448
H16645 C19101
S67615 D68536
D13001 H33673
H1096 C55542
H50780 H11692
C69308 S26815
S46620 H73006
C13401 D15674
S81986 H61563
H59602 S54511
S68400 C82611
S41883 C35724
H19760 H81814
H76889 S87
S75118 S41760
S10504 S29476
H19204 D6273
S19314 H24278
D81438 S34681
H43666 D11481
D4790 D52713
H30138 D9966
D19827 H42202
D43632 H56777
S61145 S75197
C44524 C15146
H27718 C69362
D32985 C54726
C33092 D78708
H22275 D19676
H2112 D21947
D11188 C20860
H67142 C41625
D19603 D30108
