87579 19302
C80070 H9668
D13097 C22592
C35237 C46640
S48243 C22612
C24687 C48223
H28936 H78502
D55275 S83552
D49152 C87193
S79990 H7155
D13436 D74246
S43135 D24716
D1185 H53033
H51004 S55076
C6000 D61664
D22813 C41437
S2058 D47422
C37573 S50863
H12248 H1478
D7633 H4134
D62059 D16798
H25131 S25671
D52919 C7979
C60068 S61010
C75960 S62923
C25060 D51531
C9781 D15063
C81021 C69156
S82617 D28614
H62578 C35448
C14415 H5958
S101 D39935
D3384 H45827
D80189 H20753
S81989 D10561
H53184 C79038
H18124 S85385
S22559 C83770
S30889 C87287
H53853 D44958
H54274 S82493
D7263 H68763
S11360 S20892
S23314 H8169
H60537 H50688
D35855 D65114
S67679 S68436
H53053 H63219
S69774 S5527
S85013 S71238
C10945 D23057
D41200 S32662
H40282 D56190
H17739 H30510
D39770 S49731
C9346 C28888
C16655 H13147
S19732 C52892
H7192 H19530
S26296 C32526
D86787 D41531
C61402 H82272
C82803 D21576
H48530 S86330
H51955 H36238
H59409 H69426
H79564 S39464
C81103 S19597
H52997 H54626
D12515 H21941
C80327 C87333
C19362 H57390
D7247 C77844
C70572 D46607
D60241 C19145
D4186 C66232
S30132 C19102
D35410 C2621
C56545 D21144
H74083 S82982
C82477 C72723
H1675 D55963
S61131 D60597
S11690 C36305
C38881 C78628
H61864 C1055
S19713 D72940
S27487 S49959
C13644 S48476
C49053 H28316
H28870 C86221
H71878 C60923
C59730 S28463
S7701 C4286
H53492 C60274
S64598 H29145
D17390 C2623
D31202 S83963
S22874 S70442
S33391 H20169
D16110 S7304
C31883 D55732
D10720 D75422
H48255 D80374
S77638 S62391
H1961 S46029
D61828 C21443
S6622 H33033
D24998 H76464
D47383 S51214
D8314 C56735
C54439 S43681
S27917 D28004
C78565 H26741
S16753 H83264
D24370 S34632
C16885 D56719
D30924 S82617
C31783 D35204
H49184 H51327
D9782 C42222
S40817 H84295
H82965 D24492
S21066 C80018
S47811 C39825
S73656 C9812
C63254 S59987
C21107 H41094
H84254 D49736
S11134 D35347
S71398 C33497
C83021 D6
H63858 H50865
H60073 C41683
D78012 D5377
H33701 D67626
C24264 S51480
H71906 D61664
S64274 H65883
H79656 H67081
S29598 C13924
H25387 D10865
C50049 C9869
H78403 C52688
S77900 H87423
S41805 C820
H75745 S40352
H17748 H51847
S12527 D49322
C18554 S83871
S74314 C12332
C33635 S58511
C61847 S9842
S86419 D27998
C4568 S28398
C16818 C9831
C42290 D71661
C45658 C73886
S13477 S42148
H57002 C70381
H17161 C35852
D12552 S72144
C56239 C42737
C29458 H39722
S9381 H72014
H31560 H60510
D59684 C6282
C57937 H85230
H76799 D84812
H58250 H34131
D19089 S84563
C72107 C56826
S37666 S41995
S3093 H74816
S13202 H69640
C59588 S84182
H39039 D26032
H79656 D39810
H4532 D45262
D36577 H14000
D7957 S85462
C47639 H443
D83231 D47328
C64396 H54318
C77066 S45541
C1905 D4057
C12909 D71503
H55912 C79590
D36803 S3144
H53827 C11380
C11728 C28818
H72597 H54496
H41422 D71362
S61065 C55959
C40985 S27321
H29862 H27714
C73595 C27216
D7127 D75058
D13864 H71215
C83454 C32377
D50729 C5863
S870 C46254
C40431 C1591
D24945 C4188
C53460 H7062
H40521 S77329
D28268 C26057
S33787 C5839
C9430 C46018
S84055 C12264
S67330 S17379
C58431 S59944
S69001 S24023
S36472 H28961
S30373 C19733
C10687 D30508
S82796 D21620
C7232 D7277
D35837 H51765
S59878 D15295
D21313 S56334
D54138 S48317
C37557 S16440
S24633 D66528
C57843 D42097
C75074 H12387
C2855 D53621
S63971 S22460
H19886 S22973
C3111 H3368
C62041 S8615
S54664 H74682
H43091 D29998
S54354 C71700
D10712 C71102
H23775 C79422
C81566 D70184
H22112 H56488
S3953 C59641
D47153 D25192
C46643 D56371
S78778 D21299
D48019 S18454
C27870 H56163
C76238 C55198
C53091 S67006
H33087 S58973
D59293 S77795
D28905 D80310
S31889 C2097
C22502 D55313
H40639 D21962
H49307 D59210
D60105 S61338
D32575 S41967
D45758 C86403
C64232 D87121
D26643 D53211
D75115 S74433
H25553 S44684
D43272 S30224
D39528 H68417
H12530 D29416
S69005 S8279
C40394 S3467
C67597 H18964
S23016 D45715
C53641 S49065
H32462 C56080
S62806 S6798
S12242 H36102
C75821 D79572
H55374 H49656
D51749 S59726
S69744 H51452
S2444 H43587
S24887 S22791
H71490 D60236
S29803 S69553
S17117 C51920
D11196 S33990
S17350 D55408
D2707 C8191
H73423 S53126
C9459 S15953
D4770 S76115
D81677 H74154
D17983 C86068
D18284 C16554
H12037 C77157
C74829 S86292
C23800 D60801
H84978 S16085
S72650 S40131
C69866 C76730
D3835 H67140
C35109 D22344
S16215 S50600
D56676 S10107
D67187 D62831
C21915 D26535
H66492 C8506
S64288 D26792
D74492 H52190
D36722 C84795
C81722 D72421
H59507 C87334
C45339 C30353
S6503 S35144
S29358 C21214
C68168 D9957
H64306 S16476
H29732 D22954
H42769 H32422
D33662 C80143
H65215 D45415
H23366 H43574
H37444 D64614
S64506 D84096
C36735 C25122
H14916 D67836
C33400 C70227
H54440 S72696
C2853 C36013
D72786 S45072
D75178 D22384
D60164 H76358
S7521 C48535
D52375 C22266
C27203 H11894
S17374 C12042
H59895 C27522
S55990 H51649
H27771 S23137
S15579 C53093
S24362 H5725
H42041 H30299
D61837 C5913
H37787 D81964
D10997 D22984
S36766 D29406
H55206 C42215
C5738 S18812
D50795 D27360
H11193 H63394
S69372 C79577
H20236 D55777
H8858 D26430
C22953 S66435
C12094 C17978
S35833 H28994
S19147 H56806
S26935 C67354
C63438 C11305
D6910 D57367
H69787 C20012
C9163 H6691
S23184 S37564
S75553 D26388
C33414 H34428
H77325 H3054
C46193 D39493
H39289 H23714
H20335 D73631
S40269 S21563
C38700 S86414
D47772 D55878
D3261 S51914
D59369 S71402
H20092 D28752
H43448 H76147
H65724 D76654
H71800 D3296
C87237 H47701
S82653 C45916
H66403 D62867
D55289 C67780
D72753 D31531
C49111 H64038
H41007 D66551
C45087 S43343
C86870 H68164
D7878 D77635
H43028 S78127
C14345 C55226
C2797 H9572
S51065 S22651
S74406 H52803
D18039 S16086
C72432 D16171
H36869 S2255
C34679 C75490
D33943 S3068
D33990 S34091
S65101 H55395
C67191 S61036
D58736 D56673
H72052 D53066
C64840 D46073
S2798 H87551
D75929 H40019
C33503 D63216
D46314 S73777
C23295 C18961
C7463 D77191
D83152 H4043
H11198 H11625
C33874 D954
S2027 S18920
D52450 H83098
D5277 D86618
C67255 C20922
S16167 C23484
H5542 S1176
C23982 S80872
C81815 H46142
C84899 C55436
H516 S26966
H12693 H16298
S12159 S11012
C25289 S81280
H48391 H40747
C75635 S61687
C37585 D44664
S80000 S47723
S43925 C42276
H34099 D36225
H86661 D59128
H75438 D86279
H55091 D24562
D70619 H68120
D39889 C15292
C30884 H80834
H7957 H63270
D46587 C71199
H22216 D33201
D28101 S61694
H63268 S34962
C41886 H37617
S71172 H85239
D72039 S17137
S46383 S9193
S77045 C4749
H16240 H30246
S29642 S25139
H77259 S1859
C40873 H152
S25846 S6519
S818 S9150
H13536 D80890
C81417 D56014
S1756 S58744
C54243 C87505
D18222 D53676
S53069 C34147
C20973 H54784
C69521 D16071
H67146 S83088
H74160 S48304
H34509 H73427
D53120 C21549
D79764 D36552
S32462 D53158
S78683 H15359
H4746 D25711
S81227 C58307
C30786 S29545
H71093 H1712
D74448 H77733
S74954 D84929
H33294 S15728
S31178 D73572
C84251 H77982
D55824 C47055
C84754 S59665
D57248 H50301
H32075 H26274
S21472 C47407
H48911 H54896
S55908 C8756
D55077 C87329
C81522 H48572
D7559 H47348
C17071 C41363
S28374 D56764
C14772 S35588
C68994 D22525
D83267 H66874
H71579 D22148
C60081 D74194
C27761 H21962
S59822 C44330
D44336 D46350
S43232 D24870
D25217 S37302
H42948 D64175
H45204 D55754
D45480 S78662
C50468 S11660
S84113 H17584
C46930 D8161
S61607 C81182
H29575 D54710
S75888 D8589
H20744 H47599
H6316 C66519
S23277 D45939
C62663 H33483
S14066 S15029
D60942 C53415
S55946 S9548
S45959 C51724
C22941 S47151
S12052 S20146
H70735 S84295
C66543 D107
S53154 H18406
S10066 S19605
H6586 S15528
D57314 H17591
D83906 S11523
C50247 S79984
C32718 H27865
C56796 D48594
D45854 C71888
S60111 D34802
H44017 D20909
D29406 H48760
C80789 H69222
C20480 D71477
D9738 C23810
H58180 H55623
D18777 S82316
H46783 D64294
S36707 D14056
S46726 S68307
C14184 H24670
D62330 H67488
D51303 H39065
D3747 C63423
S17032 D30589
S66866 H54707
C4961 C1299
D74419 H16658
H85510 D85963
D23742 H3926
C44934 C52961
H67389 S75017
C60677 S44251
S56156 D71119
D86145 H68057
C55927 D19254
S19070 C52556
C35134 H42162
D50076 C36978
D67217 H71590
D73213 H22567
H78634 D38491
C73126 S32226
H18703 D30811
S22877 C77606
C40507 D22831
S32871 D58409
C52499 H52251
D33512 D36054
S21 H62725
D71343 D13364
S71133 H38620
S32923 C10447
D19248 C1027
H66592 S37903
H56935 H58179
D43872 C14343
D13627 H17511
S22625 D32068
C54047 C15031
C27537 H8980
H71711 D86465
D73818 C31226
S73029 C54943
C46709 C6231
H59473 H8726
H35442 D39565
C80299 C16325
S69291 C49598
C39389 H7867
D25469 H64648
D32142 H73851
S72207 C47518
H54676 S55386
H61545 D60551
D9195 S20728
C61344 C67760
C50982 H70965
H81869 C70430
S13906 C78641
H33449 H9982
H32194 H79095
D7279 C49838
S61918 S50826
H79931 D10828
C46387 S49045
D38306 H15088
C30518 C65651
H12854 S81554
S39136 S83124
S57878 D73034
H689 H48684
H28112 H68707
D76492 H64479
H74389 C53676
D64108 H30113
S44008 D65116
C41484 D54421
D3783 S52529
S45740 D61426
S31695 C85252
H863 S393
D55719 D12270
H67395 C20788
C27887 H57749
C7563 D36416
C17651 S8770
S64762 S20055
D71665 H63050
S25115 D67644
H68788 S47123
C27473 D20372
H22450 S24035
C1860 C46530
S25313 S54019
H8752 C54933
H12272 D34456
S34586 D26890
D45467 H48062
S65278 C72536
H74954 C8209
C73942 S33621
S43336 C87537
H56852 D18375
D36904 H53815
S74803 D70129
C3226 S70249
S45791 H3281
D31237 D77847
D60562 H2797
D325 S53282
S22172 S64866
H24709 S80361
H5512 D58992
H1966 C85422
D75612 S84421
S22366 D64930
H14377 C39201
C16782 C65750
H73478 D77651
C42101 C36402
S1596 H85267
H68159 S19670
D32042 H7497
D16762 C26311
H25130 D12674
H49013 H30165
C75661 D78904
H30661 D26920
H10829 H62087
H83365 S9009
D71485 C60889
S77275 C12143
S15260 H11477
S76013 C42596
S46222 S72740
S64408 H66923
S13224 D48255
H54112 C28947
C65668 H45227
S73844 S44049
S62805 H54191
C6870 C49709
H47685 C77737
S83317 S77878
H62579 H48756
C73061 S34927
S10041 C79256
D65236 H18206
H45303 C58869
S28812 D81676
C77065 S50383
H49034 C64250
D28922 S48557
S73698 C38211
S80194 D19915
C51988 C7000
C37091 C31792
H64775 S66747
D61301 H38450
C4442 S80964
C1189 H18821
C63749 C50526
H61140 D2039
S14399 H32303
S42400 C25966
H68246 H7987
C45534 C67766
C51712 H85555
C76858 D82798
H7324 D14044
D26545 S68437
C87120 S12491
D2789 D20353
S60115 S20720
D5927 D61708
H80666 S51028
S4012 D63561
C34021 C481
C73433 D6855
D34582 D32549
D6764 D83471
C67109 D70037
S8484 S51913
C30748 C20987
S86552 D55689
D87513 H51757
D14682 C43412
H3572 C8298
H15764 S19129
H63122 C59051
C84326 C78969
H62154 C59307
H43144 D52506
H8003 S85111
S11717 C16685
S15947 H63601
C36076 C12495
C76511 H78723
S68108 D72656
D36427 D28879
S24344 S62187
D9114 S10019
C20897 S86898
C86159 D55038
C30458 H11095
C79341 H60732
H80803 S44211
S7179 D56432
S9119 D21727
H40208 C18387
C10673 C63208
C55673 D42588
H50898 H64533
S33666 H22223
S28763 C82153
D66522 H49481
H26618 C59035
S72454 H65959
D50870 C55278
C18589 D40942
H65136 S51903
H73822 S8995
H18868 S73894
S6067 H32103
C1399 C18104
D75563 C45716
H57101 D37086
D33882 H4251
S77039 C63942
S39641 H75309
H6776 H50979
H29378 D13247
D25938 S13472
C85681 H45993
D35515 C84662
S64359 D17041
C50115 S67890
H19563 D34993
D17058 C19654
S79076 D3529
D46533 H70849
C40374 C49927
H36446 D73656
D54620 D15166
D46610 H16154
H45972 C72552
C20466 S64473
C2191 C2272
S2897 D72933
C60969 C2555
C85529 H29901
S1648 D85291
H81325 H80312
D4271 H25432
C86839 S58219
C2976 C77877
S79100 C7205
H61479 H2942
C60059 C26688
H75968 H28390
S52630 C56524
H51042 S12967
S72233 D19670
S29420 H74039
C11220 D71877
D53065 D54674
H23301 S71579
D33386 S66412
S62044 S76476
S33634 H77857
H54141 C78132
S45803 D71901
D4103 C28903
H47112 S21203
D8267 C60746
D3334 C22125
D69522 C52768
C36992 H33379
C13908 S4775
D69308 S85554
H48991 S13933
D51927 S78697
D9048 C68950
C68819 D6106
C22851 S34384
S67946 H72654
D70673 C62723
D1670 H37556
C30325 C13847
H52674 D82592
H74530 H50508
D55501 H67772
D81607 S19816
C8307 H45868
S835 H30691
S25693 S20591
C18030 H40265
C30404 H7709
H13084 D87495
C37807 H87453
H62036 S35105
D12613 S48866
S81565 S20446
S81289 H47175
S85741 S62155
S87076 S40097
S31337 C40640
D79857 H9453
S79948 C74226
H59673 H80968
H61222 H33262
H47552 C13365
S35475 H11674
C45194 C6761
D12335 D12177
C6878 H18625
D28046 S34635
D17602 S41773
D35238 D42367
D10573 S28493
S35579 C4833
S2318 D7711
H43956 D20778
S44689 S12207
C34486 C32402
H31570 S63828
D38058 D73114
H71965 S43861
S3853 H35962
S82088 C21624
H62027 H24884
D23188 S4820
D86954 H23877
S2204 D74880
H5644 S59778
S28550 S71086
S76131 H56845
D79272 C16769
S29537 D68827
S53178 H48364
H36978 S46497
H82578 S82157
D81121 D81468
C77551 C24100
S28346 S1425
H21953 D36841
C7578 C53217
D39345 C12434
C64279 H32589
S63285 H74916
S27602 S44010
C17162 C55126
D67 C76256
H74240 S77420
S57301 H25285
C21784 D7066
H49027 C15320
C56224 S74893
C42017 S19869
H67540 S26155
S72573 C1850
D5694 H17834
H19145 S65120
S57024 S51478
S20449 D33715
S41968 H47862
D76024 S62660
C43249 C54235
H38970 S47661
S64120 D86707
S9227 S42776
H42688 H14348
C64623 H21561
D32525 D41112
C59495 H65078
S45476 S34516
H66974 C14510
S3466 C38799
C39897 S17232
C70194 S32692
H14235 S44954
D50850 H62757
H36972 D874
D40594 H8560
D28000 S81820
C20433 S49319
S39404 H46312
C86431 S17925
S3051 H66777
C71042 H24715
D85952 D4334
D66859 H15238
D5454 S43549
D14500 S8668
C46586 H28985
C2551 H67917
S13708 C78851
S84532 H61559
D15120 D61059
H67354 S47971
D79514 C32490
D57608 C2305
C39246 D69637
D7511 S71557
C39643 S76658
S33763 D82908
H26549 D40843
D16600 S69941
H78340 D63628
C76245 C20235
S84249 S41902
D15100 H19991
C73651 S65835
C23310 C80694
H54689 D57513
H14821 D23291
S40539 C27417
S44644 D9084
H59302 S18303
D77533 S7208
H71494 S34174
C35398 S17466
S9554 S53512
C43916 C55823
H617 D59656
H48340 H65754
D83743 C61631
S16182 D38727
D4529 D44774
H16561 D349
S32996 S42009
D80802 D28867
H8143 D36633
C15117 H83723
H72482 D50385
H28347 D69479
C265 S83105
C10170 D68326
S86738 D16770
D3733 S14471
D7889 S22381
D45365 H30310
C25865 C71124
S46439 C61109
S38640 C2088
S48067 D71260
S43913 D32324
D86763 C74602
C40020 C1412
H22570 S77800
H7525 C3392
H39506 C31639
D18805 D25111
H36423 H29928
H34755 H15732
S43890 S41488
C72338 C40389
S60257 C64968
C31126 C5930
S9327 H59301
D5764 H82852
H78448 C29205
C81748 D29862
D53506 H82426
D65348 C55611
C7118 C75564
D76602 H67020
D66286 H54422
S55751 C38217
D73206 H85327
H45719 C38750
D50260 S56849
S36899 H36641
C74287 H74736
D76452 D35587
H64542 D63061
S83389 C19594
D60973 S1113
H74301 S6957
H76627 D46777
C20731 H84271
D84824 S86443
H56654 H60049
S84837 S8492
C84927 S39151
H67819 H49003
S72980 S34224
S44831 C3487
H41296 S85193
S18278 C15304
S31317 S61746
D12245 C1216
D56812 C62520
H27744 D6634
H28300 C77842
D72971 S45507
S34036 D52001
H3773 C85119
C11960 D66514
H7350 D32316
C20762 C67030
H40412 S5258
C82710 S87271
D60080 S81892
H28291 H76772
C61544 D46515
S12703 S47687
H80953 D49419
S67413 H84564
S73975 C80967
C63569 D52162
S33247 D37372
H51866 S11610
S60927 S6090
D42592 C17032
S68712 D72491
S638 S84572
C50683 C47972
H27158 H28327
S63822 H54046
D18017 H76145
D31745 S86202
C18761 H80782
H30433 D4141
H77256 D79036
H4739 D12005
C55164 C74708
D24310 H68527
S81650 C41957
D25921 S21992
C21689 H58744
H561 D26443
H43015 C81546
S52852 H55205
C50712 S52773
S28229 C70960
H61233 D9051
H63433 H82825
D13429 D55664
D18837 D17465
S53455 S17198
H43218 D48414
C10561 H7540
C20796 S86473
C71323 S17508
H15812 D25546
H70258 H84348
S16887 D30453
S3053 S28290
H51735 S53744
H38401 C48642
H14345 C73460
S32159 D80470
D59773 S6534
S47562 C3208
D19393 C13754
D562 H57117
D44136 H38245
C22269 C55047
S20433 C37410
S81779 D12853
C10319 C23589
C64490 S20760
D3318 C85533
H75723 C54141
H22950 H69457
C45890 S47486
S64120 D66022
S15285 S67157
D1843 H36974
H35266 D47790
S43040 D1657
C5829 D17095
D78617 C1655
H27237 H73902
S8547 C13333
C42176 H58140
D49964 S39980
D71482 D45262
D84777 S10186
C11747 C69659
C36703 S83858
H10140 S52052
C45630 S61004
D81932 H82822
D74344 H68402
D51600 C26246
S58796 S12573
C27459 D62989
D34350 C13388
D52356 H30832
S82786 H80120
H1070 S60994
C44833 C26683
D41979 S18804
H24337 D5068
C51764 S1165
C77950 H49114
D54355 H71989
S31215 D58962
D82730 S61898
S50916 D10632
S77234 S64253
H44654 C21412
C2029 C29924
S81021 H38321
C58699 H82965
S13599 C42576
S44381 H79526
D87216 D82551
D72329 S74285
S81397 C40941
S35222 D30167
C73839 H35943
C33252 S44955
C19352 C47445
H1710 H29073
C76187 H74019
C60536 C87396
H77346 C24186
H13502 D26814
H80076 H49135
D80924 H84975
C83478 C73312
H63933 H58155
H13377 C47089
C8630 D66078
D38402 C66153
S16782 C68845
C71693 D14037
S30486 H45057
H49168 H15831
D6847 S69205
H70949 S77327
C9598 S79614
S48971 S53685
D37419 D68295
H72212 C6742
S27956 C36329
D21940 C36600
D5360 S45942
H27116 D5720
C20411 C71492
H54133 H81288
C62083 H43652
C30897 S79274
H13818 D4961
C65611 S37542
C35335 C36892
D74635 S32729
H3306 S37816
H65633 S14559
D1083 C3191
D40126 H36612
C61700 C76567
S4234 S19942
D13373 D61625
D10015 D33607
C10796 C18176
H52668 D35471
S77011 D55135
D68519 S33662
D75336 D57801
D78942 S57527
S80249 D50784
C27897 C6298
S47092 H79547
C79540 H32319
D29101 H74659
C39225 H14684
C37725 S84063
D65757 H85197
S45684 D45750
C29537 S43947
S21731 S27780
H60373 H23238
H16149 S5817
H15475 S18002
C47614 C41237
D82351 H1470
S12011 H35319
D53081 D71609
S39710 H67686
H3131 H68705
H30038 H70645
H78244 H72333
C10672 S16291
C60568 H48818
H57217 C63697
S52082 H75142
D11183 D16293
D45393 H38831
H52373 H59584
S17008 H1586
C67795 C69394
S30924 C28668
S84892 D75673
H76894 D36926
D80090 H79918
H54667 C173
S4602 D2498
D33743 D9757
D55087 D32819
S78138 H27465
S66654 C64065
H85876 H65635
H82925 D59052
H71164 H45556
D86066 H30057
C30756 H77181
H12902 S4732
S6386 C28218
D2470 D59055
S59972 D60505
D39036 C27811
D61143 D32042
S77980 D34756
S36166 H53745
D22754 D63681
S10370 D62831
C82938 S61397
S63362 D24386
H40176 D86517
C47376 H16491
S71819 D24819
S53728 D27908
C15140 C29018
C43881 H59758
H1856 S82136
D72499 C79326
H52256 S70263
H81338 H64280
S48142 D72095
D67667 D11395
H82547 C34579
C55622 H66978
H84702 D21978
D63416 H25311
S17757 D47008
S15701 C15380
C17098 S84476
S26661 D44234
H85840 C26937
S61156 D36416
D67061 C45864
H67837 C17017
C85242 H19855
D9589 S54297
H22567 C78881
C62661 S8075
H64705 H55690
H57414 S51631
H44084 S5425
S64616 C43462
H21963 C78889
D13768 S26612
S22040 S69171
C10843 S75635
C27468 C41249
D78450 H7741
C7040 S76966
S86215 H32162
D27947 C31625
C11508 C6524
C42184 C72503
C39445 D74998
H56876 D52915
H20905 D23505
H10517 S15256
D21990 H2782
S74361 D23082
S11190 C21018
C80977 D62819
D14469 S28968
H53756 C71042
S17397 D84907
H16533 H38819
D28838 H53770
C68593 C1304
D51956 H16095
S22495 H27614
S54272 D74559
H73963 S11098
D12882 S85333
C69251 H12734
C53717 C52467
C46362 C1875
S49126 S76878
D3170 D9927
D79822 S46944
C65162 H79106
D71299 S85736
D73940 H68499
H74058 S71481
C16882 C64778
C45858 D22879
S17403 D28216
D77995 H15370
S40858 H83344
H68881 H78730
C75379 C39156
D48127 H57144
D7884 D30416
S74445 D78999
C87347 C84553
D669 C27673
S52373 C68540
H70802 D28139
C74680 S17997
H68930 D77309
C38246 H78622
C57870 H2176
H16832 D31741
S24669 C16148
S86496 S25771
H78584 H41097
C67047 C45884
D24549 S66020
H72796 C82277
H36022 S9697
H74742 C64515
H17763 H26786
H61409 S27322
H87061 D500
C61879 D60996
S25501 D34855
D12290 C87379
H82562 D25314
H3917 D34292
D80295 H39909
C60165 S81335
H61094 D78566
H56373 H59549
D66889 S66534
D77600 H73740
D81796 C71425
C53589 H10854
C70265 S49529
C53135 D84554
C41338 C54583
H27351 D44909
H57830 S58378
D35744 H10015
S33189 H15257
D15663 C29616
D86907 C46301
H17784 C48730
D60555 S48736
C34562 D30146
S81148 S68067
D9303 H48211
S53469 C86124
C76254 H76673
H65799 D28249
C57921 D54615
D5450 D18940
H73315 S3729
D37162 C78137
S6925 D24139
C8211 C33954
C58382 H60039
C37092 S37754
D10834 S79748
S49868 H25272
D74094 S25038
D32241 D51822
C39164 C68635
C10987 H5108
S69074 S74597
S12882 D40609
D52557 C86514
C21322 S12360
S73187 S1821
H74666 S12489
C87082 S41214
S33024 S32148
H54901 S61482
S63944 C86573
D63714 S45608
C83447 S81629
D50375 D53793
D50612 H40065
S72630 D30476
D81015 S16314
H40845 H60488
D10119 S77877
D80987 S1299
S45029 H80777
C44182 H26690
C75447 D40821
S53548 H22336
S6436 H16527
C63894 S3153
D50990 C51541
H12293 C45340
D46271 D87263
C62850 D67665
S37503 D72565
H78101 H82528
C1153 C40252
H84869 H57845
D7817 S18735
D4507 S28200
S82346 S51860
D55563 S7149
H12282 S47960
C83479 H3758
S79598 H87000
H21494 H81225
H22021 D82402
C38611 D69628
C48601 S6824
D55068 C75549
C61595 C15413
C19007 S23544
D76445 D56407
H33967 H74010
S11645 C1350
C36245 D66169
C51614 D27254
D2213 H3455
H25886 D61683
D407 C45897
D21781 H81713
D25873 S57168
H102 D57960
D8160 H16946
H33471 H38294
D40444 C26591
S2855 H64861
S35449 C3559
D49124 S6214
D67084 S18431
D85836 D22407
D21162 D14543
D28972 D29673
C80079 S80869
D53052 C62529
H4769 C11889
H62930 C66524
C26020 S81376
S65288 D80630
S25700 S61163
H50141 S56774
D18329 C23263
H7200 D10234
S77879 S54437
D48954 H78048
S59456 S87215
C14630 C548
D29679 H35156
S62146 S66212
H83654 S32391
C48735 D85456
D46141 C46848
C25146 C82924
C41182 S27935
C48956 S61443
H40252 D30016
H7442 C34726
H80101 D66418
H62283 C71427
H60992 C66596
D55888 C8659
D46824 C53865
H38434 S69965
S11923 S52137
H81222 S75279
C62210 D82349
H35251 S15670
H52221 H82448
D4806 D22952
D64049 H81064
C32794 C7671
C5816 C11488
D3438 H57776
S5970 D50771
H12860 C48030
H50673 S41370
D8480 D21831
D85565 C898
D41414 D37528
C18989 H85232
C43720 D54426
S66397 H33900
