3428 93972
H3025 H99
S1998 S7
D2355 C601
D462 D2112
D2805 C2064
H2550 D875
H1901 S3043
C2072 H3219
D3284 C1374
D1392 H328
C994 H1775
C624 D604
H1953 H25
S333 D3204
S3299 C1615
S1019 S3377
D3235 C1171
S2600 S622
S2546 S2241
D793 H201
H1677 H1999
H1770 S2994
H507 C2078
C3397 H1220
S384 S1235
S2572 S2327
H139 D2407
H3279 H2363
H1527 H3208
S1614 C1134
C2595 C555
H1278 D1432
C3015 H2076
C837 H2747
D1800 S456
S254 D2438
S1231 C1389
D2705 D1450
C649 S3162
S2412 D3113
D220 S1425
S2887 D619
D821 H1833
C2326 C1817
H3179 S2895
H3186 S465
D2762 C1257
S2508 C1922
C2277 S1333
S3030 C3071
S55 S1563
S2725 S1843
H2986 C1524
C734 S170
D235 D1711
S2147 S312
C1425 C2633
C1938 H758
S1126 C1877
D716 C1003
C1539 C3393
S2329 H330
C2540 C2562
H1011 D2685
S3408 H2550
D1737 C947
D1536 D907
H1019 D495
H1023 S1507
D3326 S867
H1552 S3202
S1646 H664
S1934 H3018
C1532 C526
H897 S1341
D1872 H2587
H1551 C2603
C2056 S2810
D3025 S2151
S2567 S1570
H2996 H2293
S3228 D1475
D619 H1122
D1901 H2873
D1693 C438
H2811 S2076
H3284 S719
H2128 C1391
H3364 S681
C1699 D1947
S2886 S817
H926 D2769
H2838 S1873
H155 S2336
S2309 H2147
H284 C2506
C198 D2382
H3200 C1629
C936 H983
C2900 D2371
H2318 D1067
C3044 C846
D1170 H2123
H1255 S2479
C1683 D27
S1831 D575
C2120 H456
H47 H365
H2886 C3245
C1104 C610
C1536 D1456
S3143 C1331
D1360 D441
S1170 H102
D2155 C866
D1563 D1053
D814 C1268
C161 D382
H3029 D737
D1884 S3381
D2285 H136
D3258 H905
S689 C2282
D3216 D2274
D423 H1984
C775 D1139
C562 D2719
D2352 C3255
D1812 D3168
D864 C1729
S48 D2829
S847 D824
D2708 S614
C2439 C640
D938 H1826
S3181 C705
S1380 S220
D1728 C240
S293 S1789
H3067 H131
S3139 H3196
H512 H2599
H3063 H448
C2318 D3329
S1217 S2211
H874 H482
C1612 D906
C1288 C816
D589 D2052
S2139 C1364
H3324 D2933
C716 C930
H710 S2045
S492 S2776
H2127 S58
S63 S1889
C2759 H570
D1337 D154
S2254 H2530
C961 H1194
D2672 D1787
D1144 C1532
D1647 C1220
S1453 H1886
C628 C2443
S816 D114
H354 H1952
D2555 C1974
S19 C3049
D2814 S2739
S2824 C2611
C697 C2022
D1114 D933
S3274 D3128
D2490 C1357
S757 D2506
H1905 H2779
C1128 D1016
D2655 D842
S2322 H2430
H3133 S418
D3394 C775
H1982 H2461
C837 C3012
S2326 S454
S895 C2113
H1352 S1095
D1707 C1106
S2384 C1144
D2206 C240
S1513 H2539
S1312 H675
C1534 C588
S707 H2917
H1284 H1072
C3012 D2977
D1383 C3046
H2810 H2512
S2032 S159
D2601 D2254
D298 H962
D1072 C206
D3247 D2265
H770 C1043
H2163 D628
D2780 H891
S3315 C1859
C801 H1012
D972 H1025
D601 C1550
H160 S3103
D2598 D3293
C637 S2254
C3414 C1566
S2705 C2272
D1741 D1724
D2702 H1341
C315 C261
D2305 C2153
S1771 C1345
H2636 C2844
S2307 D3044
H489 H1300
D2360 C1072
C1063 S1159
H2146 S1825
S797 S3268
D1330 H1884
H2382 H3394
H30 D1549
D531 C1274
C130 H2448
H2400 H2283
D462 S2277
D2880 S2478
H2854 S1462
S420 C1081
S2476 C3115
H1770 S2812
C3183 H254
H104 H1571
H385 H1499
S1500 H1514
S1771 S1405
H201 S1786
D728 C834
D2503 D1859
S1345 H288
S756 D3423
C417 H1785
H623 D2254
C2880 H2897
C1878 S2020
S1349 D396
D652 C498
C1579 H2138
S75 S2746
H858 H2732
S3375 D1286
D1224 D2964
H1158 D3024
D1892 H3152
D3121 H2066
C1825 C242
H3047 H1313
H186 C1187
H812 H2874
H390 D3024
C3134 C1348
S72 C472
D567 S247
S1716 H886
H255 H1538
S1807 C1677
D2414 D1132
H1627 S39
H96 H146
H1354 S563
D3422 S1100
H2666 S777
S974 D2167
D92 D188
C598 C755
S3244 H989
S2034 C1114
S1385 D1275
D3144 H1856
C2537 C2637
C3064 H2397
D3408 H799
S2271 C395
H1898 D2526
S2871 C1585
S3170 S3086
C2888 D2548
C1818 S1776
D2269 S2168
H463 D618
C2602 C3082
H785 C2596
H3349 D1746
D1821 D2541
H2830 D815
C1626 D3173
D45 H813
C328 H1550
S555 D2863
C1145 D1166
D308 H2469
S1220 D2259
C89 H2248
H3037 H1074
H721 D3001
S2654 H2248
D684 H1158
C2807 H2139
H2359 D1869
H1516 D1029
H1574 H2166
S317 C1876
C175 S1933
S791 D1111
C2170 H197
H2302 D813
D2110 D2257
S2929 D2845
D3301 H591
D255 D648
D1179 S2819
D2270 H2279
S2125 D2472
D2444 S210
C3318 D1124
D618 C1165
H1487 C3262
H1212 C2281
C2462 H1162
C1063 C192
H713 D1091
H1649 D822
H290 S1713
H3315 H3374
S406 H1018
C3136 S1858
H575 S3330
H193 D2517
S1465 C1715
C572 D1606
D745 H2459
H1884 D3291
H1666 H1725
S534 H2782
C541 D2423
S254 C318
D315 D2947
D2401 H1057
C1660 D2256
C1481 H89
D286 D90
C3329 C2816
C627 H582
D93 S1922
C1127 S1835
D2046 H500
H36 S1852
D2541 C1152
C588 D1080
C94 S577
D3050 D2583
H24 S534
H527 C31
H3300 D101
H2728 S937
S201 H486
C2438 C2035
H763 C806
D1860 C39
D2072 H1483
H2068 C632
C2000 H1117
S1443 C377
H663 S1107
H3005 C1461
S1431 S1932
D133 H1301
C2904 C3023
H1916 S111
S2686 S842
C2355 D346
C2903 D346
C2329 S1314
C1575 C1651
D2905 D612
S2552 H2262
D2381 D2845
H1782 S1341
C2763 S1248
S3195 C1085
D1627 H2216
H32 S2512
C2804 S2110
H868 C2593
S2441 D1444
C2145 S2368
S503 D3170
C799 D1049
C2678 S244
H936 S2296
S2933 D904
H1873 D940
C1029 S1900
C2923 C1950
H2511 H2394
S956 H844
S3153 C358
D879 D2350
D2096 D1473
H3284 C1062
H194 D2471
D1062 H584
C2015 C2185
S348 H1446
H3281 S662
S3402 C1978
H1514 C579
H1160 H1440
C1632 H77
C1204 C2955
S567 C498
H3338 C633
D1653 D2545
D576 C7
D2403 D878
D3067 D2516
S948 C1786
C684 D2718
S1128 S2690
S3031 D2700
S355 S3230
H2486 S1115
S650 S3210
S3215 H3216
S461 C3066
C1575 C3232
D743 D2539
D2542 D662
S2008 S2458
S237 S1431
C2995 C3340
C2219 S1072
C381 H84
H361 C3049
S325 D2721
S3280 S439
S1785 S1322
H45 S364
D1197 C206
C1161 C752
H947 D17
D2934 S1106
C2993 C540
C1125 C2343
H1502 D1849
C2769 D3050
S1057 S600
D3045 H1390
C565 H1817
D1097 H3385
H2798 C764
S926 H2345
S1891 D1312
C649 D1958
C2633 H281
C192 H959
S2524 H2826
S454 H1017
C860 H1059
H928 S3155
C171 C753
D2039 C1149
H2264 H2933
C258 C1776
S287 D471
S298 S1957
C951 H226
C461 H506
D490 H2045
S2355 S96
S1981 S2924
S1639 S2347
D3300 D78
S2640 S2830
C2511 C3397
C795 D1309
H1648 H3238
H334 D3085
D385 S2956
C1264 S2347
D1498 D2894
S1063 H3151
S2502 D199
C1821 D2567
H707 S3196
H1545 D1388
H61 S2131
C3422 H2083
H1418 H3297
D701 H1566
S2361 S413
H2369 H2381
H1217 D2163
S2309 C1392
S1853 S2797
S149 D3228
C985 C380
H2058 D2600
H3339 S788
C2760 C2683
C3296 H43
D1701 D999
C2420 H2873
H1015 C2091
S2876 C599
C37 D2399
S3407 H703
H1532 S2564
C1720 S1696
D2717 C2865
D2537 S2445
D758 S2658
H438 S1300
C212 S2920
C1004 C760
D332 H2132
H2207 C608
C738 H2243
H1098 D1652
C3050 C1858
D2367 S795
S3088 C1889
D916 D3242
C3112 S747
H1640 H2777
H740 D631
C839 S103
S1383 D2962
C890 C1680
D2168 C672
H956 H2482
S1165 D1346
H35 H2449
S333 H1499
D2638 D3310
D778 S2512
D403 C2125
D1528 C3197
C2108 C1518
S1191 C2050
C1628 D399
H2802 H721
C3133 H2055
H2433 D330
D3342 C2864
D509 H534
S720 C192
H1489 D1441
C923 H2609
C7 H2214
C1894 C10
S2552 S2567
S2969 S1699
C2490 S120
H12 D2313
S525 D1412
C1589 H3332
C2731 S512
H142 S157
D2681 H664
S2599 C1183
D2026 H175
S2133 S2815
S1879 S1759
D2640 C553
D2481 H1199
H2379 D1168
S1284 C1341
C2774 C29
D1336 C1528
S2762 S2072
S3427 D1531
D2988 D2844
C3414 H461
C2520 H844
H1186 S2649
S90 H3262
C1863 S1371
S1546 D1663
C2900 H1216
H428 H569
S2476 S999
H642 H611
D2961 C3321
D1313 H202
D1689 H2613
S1196 D592
D2238 H946
C2952 D3271
H1833 D3022
C2479 C920
S3017 C2147
S983 D11
S3048 D865
D1401 D210
S3234 C1135
D482 D904
H804 H2114
D714 H836
C620 C1934
S3208 H67
C1062 C2905
C1623 D728
S646 S1582
D1644 D1715
D1371 S578
S3186 H816
H1547 D820
C1068 D218
S3169 D2533
H2419 S673
C65 C259
H3259 S2794
C2122 C378
S3182 H2043
S3022 D474
H222 S1466
D1263 S2580
H2682 H1215
S2780 C3145
C1548 S1093
C1888 C3087
S2438 D2812
D1925 H644
H2870 C2502
D665 S1668
D3014 S3160
C3049 C2997
C2111 H2643
H639 S1283
D1633 S2311
S41 D2983
S2896 S1362
H437 C843
H2576 D3163
D1072 H3322
H2951 H253
C1820 H1105
S1927 H1877
H2022 S3103
D711 S2989
D967 S1422
D1552 D1883
C1203 H3417
H2276 S1770
D811 D2200
H3147 C2968
S2200 C3262
D2439 H88
H939 S3291
D715 D3113
D65 S653
S2344 D2118
C2139 S2977
S2206 D3117
D1686 C2987
H168 C352
C1138 C303
C536 S3322
H3128 H2190
S157 D2831
C607 C1953
D2763 D2062
C1451 C656
S1261 C3229
D2396 C2689
C3107 C1459
S2321 C2983
C654 H1069
C739 C2072
S2103 D290
S411 H2287
D449 D603
D2640 H2093
S2933 D1955
C1779 D3285
C1664 D1386
D2962 H2080
C2103 C1038
H2911 C1416
C550 H2388
S2636 S808
H2490 S2390
C3375 D1280
S2407 H655
H112 C565
S557 H1680
S3001 H1152
H1255 D1256
S2379 D2619
S3259 C2934
H49 H813
C2958 D828
C2384 C2001
C894 H1794
C2712 S300
C1308 S1150
C2128 H1862
C2069 D2321
C1735 S1771
H1977 S2251
S4 H2029
C707 C3370
H1339 C880
C2373 C2891
D97 C2518
C519 D1785
H1388 S961
H1325 S2829
S2986 C2976
D1743 S1824
D1722 S1938
H899 S1929
H2085 D3276
H2312 S2750
S3268 C894
D197 C497
S2661 H503
C1416 H2396
D1249 C847
D680 S3219
D1764 S927
C3240 C2398
D247 C1258
S3253 H1399
H2123 C2326
C341 S1154
D1730 D906
C195 S63
S2025 H3323
H420 H1040
S1112 S3255
S1653 H1653
S2613 S54
D819 C2981
S767 S887
C2557 C1269
H2800 S578
D1810 H1235
C3046 D2971
C2905 H1131
H3035 D3001
H2168 S2869
C2943 C3249
C1960 D2905
H3372 H3401
S3382 C2949
S3005 S216
D2079 H1425
S774 H76
S2698 S3263
D1492 D2946
S181 H627
S1428 C3022
C2246 D677
H1198 H3122
H2946 C2930
C2696 C2287
C1406 D410
C1005 C3087
S2739 D411
H1756 D94
D2685 S462
C2920 D2304
C570 C3058
C1557 H859
C2945 D2536
C498 S481
H1552 D2879
D2479 C539
H989 S1441
S2234 H496
D2587 S1170
H382 C1080
H1159 C1204
C2524 H888
D2613 C1963
D1772 D2575
S1051 D2255
S2865 S734
H2172 C574
D1029 D235
C2600 S3053
D88 H137
H2666 C2812
C1823 H1692
C2217 S1970
H159 H2776
S520 D2498
H1646 H1871
D2956 D2443
C1566 S2466
S48 D2994
D2423 H1065
S2508 C2127
D1083 D3106
C878 H2296
H1219 D346
D2184 C1806
C1130 D3152
D2091 H2114
H2110 H2247
H2033 H461
S2344 C1467
C353 H1695
C3220 H2857
D2010 S867
H2592 D3089
D2289 H1357
D2297 H1172
S2799 H624
C3427 D2330
C837 C1659
S1226 H2398
C1083 D852
D3127 C1807
D2173 C1882
S1805 D1405
S3208 D1634
D2583 D3290
D2737 C715
D506 C1783
S1447 S384
D2647 H620
C1456 D2991
H1411 S1495
C3132 H1578
H3223 S836
D501 H1383
H80 H2257
D2735 H2005
H2425 S724
C1832 S628
H961 D2063
S1263 H744
S955 S1001
S3218 D2143
D2610 S749
S3329 D1710
C910 S3373
S2117 H874
D2138 S1474
S662 C3281
C516 H714
S894 C2612
D2591 D426
S1764 H1960
C2904 S1129
D1544 C2754
C2915 S3251
C394 C1264
S1338 C1503
S2798 C1159
S1798 D1285
C2558 C2906
S196 C1067
S909 H3294
D2466 D2048
H2505 C3207
D2158 H336
S3128 C2121
C697 S1668
S448 S2778
H1616 D2084
H537 H2027
S1465 S2586
C1360 S1816
H93 S1609
S446 S2051
D2655 D709
D3261 D603
S1538 C1641
H1109 D3282
H645 H2342
S1542 H2763
D2082 D377
H2585 H856
C2859 C1866
S827 S61
C1246 S848
D3232 S1077
D2361 H3313
S2305 D310
C1119 D1113
C1135 C1999
H3380 H1183
C3319 C2114
C790 H3355
C2868 C2858
D1927 S1358
D513 D2877
C50 H1103
D300 D2906
C1126 D669
S364 D57
S3240 H2826
C3131 S222
S2197 C947
C26 H2488
S800 C1363
D2884 C1716
C1491 C3081
S3390 S2386
D3337 C3342
C1373 H61
C37 H929
H3154 S2056
S673 S1165
D1263 S2030
C3307 H2334
D1898 S1293
C2586 C1019
S854 H1660
C1422 S691
D2637 H1712
S109 H2781
S1024 C3153
H88 D3119
H3105 H1532
D2434 C2450
H815 S3385
S3187 C2454
C2396 S117
H1410 H1651
H310 S114
D945 D1297
S1714 C1751
C2050 D2659
D1513 S1003
C1230 D1376
C130 C2627
C767 S160
C927 C1869
S2308 H1486
S1971 D1093
C2077 H447
S3050 H1206
H644 C1010
S1815 H1286
S2354 C696
H492 S2183
D2311 S1560
H560 S614
H1590 D125
S621 C29
S3081 C664
H3245 S1432
D24 C3249
S3158 H1624
D174 S3315
D1265 S867
S963 H939
S2472 S1837
D3162 S3413
C728 H1130
H1914 S716
S2850 S1206
S1165 C2631
C1815 C217
D2958 C1209
H740 D290
D190 H1024
H804 S2822
S1112 S293
S2133 S2440
C586 C2689
D2055 D55
S1296 S512
S1693 H227
D873 S3198
H2433 H1580
H37 S2962
H1392 S413
H1249 D2982
H1222 S3416
S258 C2524
C534 S2286
H1885 D2600
S423 H1818
H1655 D132
H3390 D512
D2758 D924
D347 D2911
D729 S2275
S1237 C2607
C2760 H1801
H607 D2038
D1381 D3406
D2905 S1722
C2448 C3307
C1845 H2640
C2478 S2627
H3267 S1139
C267 S3377
C2937 H1909
C979 H1598
D1429 D1183
H1850 C3292
C760 D2192
C2120 S3244
S2398 D281
D25 C1380
C2777 C2411
C2399 C1747
C1516 S2710
D1074 C1477
H399 S445
D1196 S3424
C631 S1527
C2867 D1607
H1394 D668
H2433 C3367
H1159 H2976
C1388 S909
S3083 C898
S2535 H3051
D275 C163
H3304 S599
H806 C1274
H417 D808
S3329 S613
C2234 H3125
S716 H3107
H1542 C509
S2664 S1331
C2258 S2281
D271 H3030
S3161 D2047
D942 C2385
S1871 S3345
D2335 D2393
S3226 H147
C1650 S1613
D1738 D3161
D738 C2542
S1613 D115
D3097 H672
C2996 C1317
S3015 D2888
S2842 D977
S1894 S779
C1759 D2317
C2956 D2215
H161 S1334
S1650 S3048
H2232 C2177
C553 C3203
C1822 S1152
C1881 H1705
D2387 C3411
D1125 H3217
S508 D546
D2806 D596
H1541 C2428
H991 S192
C1001 H1612
S2099 H2908
H2557 D369
D1091 S2757
H1288 S2147
D1574 D486
C2168 S2696
C134 S1176
D3406 D1694
S1778 C1935
S458 H1622
D2155 S2730
D740 D2697
S1695 D715
S3047 D470
S780 C145
D2263 D653
H173 H2420
D3080 C1989
D1704 S1381
S783 C2068
H1970 C2238
C247 H469
C2708 C873
H2278 C2162
D1851 H441
H1282 D139
S3261 S2872
S3379 S430
C3050 S2616
S2511 S2641
S272 S1709
D2776 S2097
D2794 C2181
S2150 S127
C1376 C2001
C1515 H83
S2014 C2409
H1073 C23
D2107 H2708
S2741 S482
S2512 C2648
S617 H8
H2682 C2999
C913 S1338
C1738 D3204
D755 D801
H3003 S808
H802 C529
S2274 C3046
S942 D2744
S2967 C2483
D1449 D2404
D1559 D1040
S1358 S2201
D3198 C1254
D1204 H1974
C1422 H1661
H1190 H3338
H1606 S3125
C1468 D1685
S721 D3324
D1747 H1427
H3366 H2355
H2110 C166
C2533 D1071
D1445 H2197
C2226 H918
D1881 D1745
S2214 D1919
S1678 S1203
D984 S1204
S2958 S3184
D40 S415
H806 D2534
H579 S534
C3149 D2633
S2902 S22
D1640 C2756
D48 D656
C2477 C2304
H1133 C3132
H2378 H1606
C1765 S135
H645 C1316
C2887 H1926
S364 C2022
D3323 H1733
S209 S1108
D3381 C1279
H1804 H2771
C448 S3140
H2158 D894
S3019 D1439
C2489 C3328
D2371 S240
S2003 D1145
H497 D1395
S1627 D321
H566 C548
D3361 C2944
D241 S620
D416 H2558
D874 S1730
H1803 H1999
H3050 S3325
S1282 H3113
C1390 C756
C417 C1097
D310 H2788
C1831 D341
S3165 C1334
D23 H1016
C2213 S1300
S382 D230
H1355 C2613
H208 C2335
C2198 S1314
D787 C555
D2656 S2992
D40 D2622
S1407 D2368
D1070 D3181
C1808 S2517
S711 C1754
C2994 C323
S671 S3235
S2508 S3089
H987 S1563
C1957 D1460
D1196 H547
D2877 D2678
C1105 C1127
H3176 D178
S2625 C411
D2521 C206
C235 C689
C1562 S2626
D2093 C2410
C1377 C1060
H3227 D2521
C897 D1907
C1935 D266
D3166 D2077
S1465 C1316
S2266 S709
C2143 H2897
S2374 D579
H3286 C328
D2752 H831
D1326 C653
H1157 D3203
D785 D3021
D255 D203
D78 C168
D2868 D147
S26 C718
D152 S2323
S1721 H329
S1281 S147
D1893 C998
C2642 D1525
D3297 S1134
H841 D214
H1496 S1195
S1537 C3008
S1661 H3399
H200 H850
S2450 H579
S3213 D1068
C3374 S2766
S2590 S1775
C798 C2957
D2086 S527
D1975 C523
D587 H808
C1238 H98
H950 H2408
C1282 S2942
C1120 H3044
H1094 C2717
S2617 D376
D2203 H1036
S3075 H3045
C2622 C2934
C2411 S3076
S1596 S1057
S821 C2566
H555 S355
C3330 C1125
D1829 H712
H3117 S1713
S485 H2205
S1438 H602
S3368 C484
H1929 D2096
S2094 C2394
H61 C3290
H395 D3037
H1762 S2378
C1304 S1765
C1801 C2313
S2965 S3291
C1325 C3364
C553 H2718
C1196 H542
D910 S2949
D1160 S2923
D307 C327
S1638 H609
D2334 S315
C1368 H3275
S3144 D3201
S527 C3164
H600 D101
H935 C1397
C1389 S2473
D1270 D16
H2001 H1745
D2962 S106
D2633 D3100
S965 H3211
S2148 D2689
C2260 C588
S2421 D1148
C2490 C2703
H70 S2701
D2325 D2103
D1934 S129
H581 H2250
C3344 S2517
C2619 C1720
C647 H2437
C1651 C974
D476 S1663
C1195 H3212
C3292 C2828
D2671 H2702
D1777 S3353
H404 D2736
C1435 D721
C573 C2952
S3351 S477
C2065 H2515
C1457 H2828
C2188 C471
S385 C889
D302 H2732
H1039 D1017
H244 S2277
S2009 S2379
D1365 S3150
S344 S3029
D2264 C910
C2356 H3298
D1967 S342
D1477 D1941
S3258 S2133
D2230 C1892
S560 S2455
D1471 D2102
S1937 D1681
S1426 D2178
C1961 S2655
H42 H892
S1814 C253
D2809 H907
C2036 H3255
D3322 C2000
H2407 S120
C731 D927
D738 D2527
S1724 D1090
C2706 S1446
S1629 S2769
S2443 C1074
S98 D1046
H720 S1117
H663 D2463
S713 S3293
S2733 H3344
C3203 D2854
H1010 C1574
D1028 D1778
C28 C494
S1050 D1595
D3233 C230
S1148 C592
D2595 S1603
C2931 D3090
C1346 C995
S2634 S2598
S751 H3357
S1985 H3371
H2607 D60
C907 H1886
D1194 C1039
S2944 C1445
H988 C307
D166 D2456
H495 C2769
S1438 D1792
C2144 H1297
C69 C631
D614 S643
H3079 D1391
C1525 D1890
C838 H538
D2075 C2897
S2354 S579
D2934 S1752
H2647 H977
C2888 D2108
H1393 H1262
C258 S129
C828 C2350
C582 D1124
D2274 H3171
H530 D3028
S972 H2654
D2806 H3131
C928 S2841
S1132 C2626
H583 S2509
S1776 S1950
S844 D886
C323 D53
H2671 S1781
D2500 C3310
D3183 D244
C83 S457
H45 C1171
C2758 C437
